period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2018-04-01,2018,2,2018Q2,Chiapas,La Concordia,1.427653
2018-04-01,2018,2,2018Q2,Chiapas,La Grandeza,0.009774
2018-04-01,2018,2,2018Q2,Chiapas,La Independencia,1.4e-4
2018-04-01,2018,2,2018Q2,Chiapas,La Libertad,0
2018-04-01,2018,2,2018Q2,Chiapas,La Trinitaria,0.073804
2018-04-01,2018,2,2018Q2,Chiapas,Larrainzar,0.006196
2018-04-01,2018,2,2018Q2,Chiapas,Las Margaritas,5.5869
2018-04-01,2018,2,2018Q2,Chiapas,Las Rosas,0.756363
2018-04-01,2018,2,2018Q2,Chiapas,Mapastepec,7.826554
2018-04-01,2018,2,2018Q2,Chiapas,Maravilla Tenejapa,0.038656
2018-04-01,2018,2,2018Q2,Chiapas,Marques De Comillas,0.310412
2018-04-01,2018,2,2018Q2,Chiapas,Mazapa De Madero,0.011004
2018-04-01,2018,2,2018Q2,Chiapas,Mazatan,0.279225
2018-04-01,2018,2,2018Q2,Chiapas,Metapa,0
2018-04-01,2018,2,2018Q2,Chiapas,Mitontic,0
2018-04-01,2018,2,2018Q2,Chiapas,Montecristo De Guerrero,0.007948
2018-04-01,2018,2,2018Q2,Chiapas,Motozintla,12.525371
2018-04-01,2018,2,2018Q2,Chiapas,Nicolas Ruiz,0
2018-04-01,2018,2,2018Q2,Chiapas,Ocosingo,3.232443
2018-04-01,2018,2,2018Q2,Chiapas,Ocotepec,0.006021
2018-04-01,2018,2,2018Q2,Chiapas,Ocozocoautla De Espinosa,1.925778
2018-04-01,2018,2,2018Q2,Chiapas,Ostuacan,0.170225
2018-04-01,2018,2,2018Q2,Chiapas,Osumacinta,0
2018-04-01,2018,2,2018Q2,Chiapas,Oxchuc,0.002306
2018-04-01,2018,2,2018Q2,Chiapas,Palenque,4.09146
2018-04-01,2018,2,2018Q2,Chiapas,Pantelho,0
2018-04-01,2018,2,2018Q2,Chiapas,Pantepec,0.0075
2018-04-01,2018,2,2018Q2,Chiapas,Pichucalco,1.116235
2018-04-01,2018,2,2018Q2,Chiapas,Pijijiapan,3.588517
2018-04-01,2018,2,2018Q2,Chiapas,Pueblo Nuevo Solistahuacan,2.20626
2018-04-01,2018,2,2018Q2,Chiapas,Rayon,0.005833
2018-04-01,2018,2,2018Q2,Chiapas,Reforma,0.718736
2018-04-01,2018,2,2018Q2,Chiapas,Sabanilla,0.001272
2018-04-01,2018,2,2018Q2,Chiapas,Salto De Agua,0.045486
2018-04-01,2018,2,2018Q2,Chiapas,San Andres Duraznal,0.002939
2018-04-01,2018,2,2018Q2,Chiapas,San Cristobal De Las Casas,25.002848
2018-04-01,2018,2,2018Q2,Chiapas,San Fernando,0.09318
2018-04-01,2018,2,2018Q2,Chiapas,San Juan Cancuc,0
2018-04-01,2018,2,2018Q2,Chiapas,San Lucas,0.00128
2018-04-01,2018,2,2018Q2,Chiapas,Santiago El Pinar,6.83e-4
2018-04-01,2018,2,2018Q2,Chiapas,Siltepec,1.277939
2018-04-01,2018,2,2018Q2,Chiapas,Simojovel,2.884702
2018-04-01,2018,2,2018Q2,Chiapas,Sitala,0
2018-04-01,2018,2,2018Q2,Chiapas,Socoltenango,0.177986
2018-04-01,2018,2,2018Q2,Chiapas,Solosuchiapa,7.8e-5
2018-04-01,2018,2,2018Q2,Chiapas,Soyalo,0
2018-04-01,2018,2,2018Q2,Chiapas,Suchiapa,0.047975
2018-04-01,2018,2,2018Q2,Chiapas,Suchiate,3.665866
2018-04-01,2018,2,2018Q2,Chiapas,Sunuapa,0
2018-04-01,2018,2,2018Q2,Chiapas,Tapachula,17.001731
2018-04-01,2018,2,2018Q2,Chiapas,Tapalapa,0.002063
2018-04-01,2018,2,2018Q2,Chiapas,Tapilula,1.509129
2018-04-01,2018,2,2018Q2,Chiapas,Tecpatan,2.396615
2018-04-01,2018,2,2018Q2,Chiapas,Tenejapa,0.008732
2018-04-01,2018,2,2018Q2,Chiapas,Teopisca,1.623083
2018-04-01,2018,2,2018Q2,Chiapas,Tila,0
2018-04-01,2018,2,2018Q2,Chiapas,Tonala,2.872188
2018-04-01,2018,2,2018Q2,Chiapas,Totolapa,0
2018-04-01,2018,2,2018Q2,Chiapas,Tumbala,0.002985
2018-04-01,2018,2,2018Q2,Chiapas,Tuxtla Chico,1.368329
2018-04-01,2018,2,2018Q2,Chiapas,Tuxtla Gutierrez,16.631827
2018-04-01,2018,2,2018Q2,Chiapas,Tuzantan,0.014109
2018-04-01,2018,2,2018Q2,Chiapas,Tzimol,1.1e-4
2018-04-01,2018,2,2018Q2,Chiapas,Union Juarez,0.124103
2018-04-01,2018,2,2018Q2,Chiapas,Venustiano Carranza,0.954287
2018-04-01,2018,2,2018Q2,Chiapas,Villa Comaltitlan,1.339397
2018-04-01,2018,2,2018Q2,Chiapas,Villa Corzo,1.352631
2018-04-01,2018,2,2018Q2,Chiapas,Villaflores,4.405491
2018-04-01,2018,2,2018Q2,Chiapas,Yajalon,0.66069
2018-04-01,2018,2,2018Q2,Chiapas,Zinacantan,0
2018-04-01,2018,2,2018Q2,Chihuahua,Ahumada,0.02633
2018-04-01,2018,2,2018Q2,Chihuahua,Aldama,4.812303
2018-04-01,2018,2,2018Q2,Chihuahua,Allende,0.376805
2018-04-01,2018,2,2018Q2,Chihuahua,Aquiles Serdan,0
2018-04-01,2018,2,2018Q2,Chihuahua,Ascension,1.954122
2018-04-01,2018,2,2018Q2,Chihuahua,Bachiniva,0
2018-04-01,2018,2,2018Q2,Chihuahua,Balleza,1.333932
2018-04-01,2018,2,2018Q2,Chihuahua,Batopilas De Manuel Gomez Morin,0.001797
2018-04-01,2018,2,2018Q2,Chihuahua,Bocoyna,0.475074
2018-04-01,2018,2,2018Q2,Chihuahua,Buenaventura,4.4227359999999996
2018-04-01,2018,2,2018Q2,Chihuahua,Camargo,7.880541
2018-04-01,2018,2,2018Q2,Chihuahua,Carichi,0
2018-04-01,2018,2,2018Q2,Chihuahua,Casas Grandes,0.004174
2018-04-01,2018,2,2018Q2,Chihuahua,Chihuahua,70.171276
2018-04-01,2018,2,2018Q2,Chihuahua,Chinipas,0.014313
2018-04-01,2018,2,2018Q2,Chihuahua,Coronado,0.011008
2018-04-01,2018,2,2018Q2,Chihuahua,Coyame Del Sotol,0
2018-04-01,2018,2,2018Q2,Chihuahua,Cuauhtemoc,19.858642
2018-04-01,2018,2,2018Q2,Chihuahua,Cusihuiriachi,0
2018-04-01,2018,2,2018Q2,Chihuahua,Delicias,22.629926
2018-04-01,2018,2,2018Q2,Chihuahua,Dr. Belisario Dominguez,6e-5
2018-04-01,2018,2,2018Q2,Chihuahua,El Tule,0
2018-04-01,2018,2,2018Q2,Chihuahua,Galeana,0
2018-04-01,2018,2,2018Q2,Chihuahua,Gomez Farias,1.765923
2018-04-01,2018,2,2018Q2,Chihuahua,Gran Morelos,0.036623
2018-04-01,2018,2,2018Q2,Chihuahua,Guachochi,1.145694
2018-04-01,2018,2,2018Q2,Chihuahua,Guadalupe,0.090721
2018-04-01,2018,2,2018Q2,Chihuahua,Guadalupe Y Calvo,0.049242
2018-04-01,2018,2,2018Q2,Chihuahua,Guazapares,0.051629
2018-04-01,2018,2,2018Q2,Chihuahua,Guerrero,4.936605
2018-04-01,2018,2,2018Q2,Chihuahua,Hidalgo Del Parral,13.768548
2018-04-01,2018,2,2018Q2,Chihuahua,Huejotitan,0
2018-04-01,2018,2,2018Q2,Chihuahua,Ignacio Zaragoza,1.319457
2018-04-01,2018,2,2018Q2,Chihuahua,Janos,0.008903
2018-04-01,2018,2,2018Q2,Chihuahua,Jimenez,5.276413
2018-04-01,2018,2,2018Q2,Chihuahua,Juarez,64.136994
2018-04-01,2018,2,2018Q2,Chihuahua,Julimes,0.6096
2018-04-01,2018,2,2018Q2,Chihuahua,La Cruz,0
2018-04-01,2018,2,2018Q2,Chihuahua,Lopez,0.056176
2018-04-01,2018,2,2018Q2,Chihuahua,Madera,3.372297
2018-04-01,2018,2,2018Q2,Chihuahua,Maguarichi,0
2018-04-01,2018,2,2018Q2,Chihuahua,Manuel Benavides,0
2018-04-01,2018,2,2018Q2,Chihuahua,Matachi,0.484421
2018-04-01,2018,2,2018Q2,Chihuahua,Matamoros,0
2018-04-01,2018,2,2018Q2,Chihuahua,Meoqui,6.795644
2018-04-01,2018,2,2018Q2,Chihuahua,Morelos,0
2018-04-01,2018,2,2018Q2,Chihuahua,Moris,0.038697
2018-04-01,2018,2,2018Q2,Chihuahua,Namiquipa,2.398012
2018-04-01,2018,2,2018Q2,Chihuahua,Nonoava,0.003617
2018-04-01,2018,2,2018Q2,Chihuahua,Nuevo Casas Grandes,12.36258
2018-04-01,2018,2,2018Q2,Chihuahua,Ocampo,0.003478
2018-04-01,2018,2,2018Q2,Chihuahua,Ojinaga,7.067325
2018-04-01,2018,2,2018Q2,Chihuahua,Praxedis G. Guerrero,0.004626
2018-04-01,2018,2,2018Q2,Chihuahua,Riva Palacio,0
2018-04-01,2018,2,2018Q2,Chihuahua,Rosales,0.184881
2018-04-01,2018,2,2018Q2,Chihuahua,San Francisco De Borja,0.225267
2018-04-01,2018,2,2018Q2,Chihuahua,San Francisco De Conchos,0
2018-04-01,2018,2,2018Q2,Chihuahua,San Francisco Del Oro,3.82e-4
2018-04-01,2018,2,2018Q2,Chihuahua,Santa Barbara,0.262186
2018-04-01,2018,2,2018Q2,Chihuahua,Santa Isabel,0
2018-04-01,2018,2,2018Q2,Chihuahua,Satevo,0.013035
2018-04-01,2018,2,2018Q2,Chihuahua,Saucillo,3.870438
2018-04-01,2018,2,2018Q2,Chihuahua,Temosachic,0.003464
2018-04-01,2018,2,2018Q2,Chihuahua,Urique,0.025525
2018-04-01,2018,2,2018Q2,Chihuahua,Uruachi,0
2018-04-01,2018,2,2018Q2,Chihuahua,Valle De Zaragoza,1.272347
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Alvaro Obregon,80.926677
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Azcapotzalco,9.323048
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Benito Juarez,23.580995
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Coyoacan,23.712733
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Cuajimalpa De Morelos,5.950832
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Cuauhtemoc,38.769616
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Gustavo A. Madero,34.621454
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Iztacalco,10.640255
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Iztapalapa,46.584279
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,La Magdalena Contreras,5.31336
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Miguel Hidalgo,56.444058
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Milpa Alta,3.428157
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Tlahuac,11.596423
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Tlalpan,18.426946
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Venustiano Carranza,11.169824
2018-04-01,2018,2,2018Q2,Ciudad De Mexico,Xochimilco,5.475668
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Abasolo,0
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Acuna,13.19388
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Allende,5.838533
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Arteaga,0.019378
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Candela,0.038124
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Castanos,2.051064
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Cuatro Cienegas,0.898085
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Escobedo,0
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Francisco I. Madero,6.457422
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Frontera,4.176848
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,General Cepeda,0.183619
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Guerrero,0.016674
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Hidalgo,0.002423
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Jimenez,0
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Juarez,1.17e-4
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Lamadrid,0
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Matamoros,5.192986
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Monclova,13.122537
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Morelos,0.101449
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Muzquiz,8.769861
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Nadadores,0
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Nava,2.098775
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Ocampo,0.196921
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Parras,0.618222
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Piedras Negras,11.755837
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Progreso,3.83e-4
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Ramos Arizpe,1.574482
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Sabinas,7.178273
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Sacramento,0.028827
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Saltillo,17.244449
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,San Buenaventura,2.955049
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,San Juan De Sabinas,4.053727
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,San Pedro,7.239654
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Sierra Mojada,0.186956
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Torreon,40.512948
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Viesca,0.388351
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Villa Union,5.9e-4
2018-04-01,2018,2,2018Q2,Coahuila De Zaragoza,Zaragoza,0.466851
2018-04-01,2018,2,2018Q2,Colima,Armeria,3.456457
2018-04-01,2018,2,2018Q2,Colima,Colima,29.511292
2018-04-01,2018,2,2018Q2,Colima,Comala,0.712741
2018-04-01,2018,2,2018Q2,Colima,Coquimatlan,0.7236
2018-04-01,2018,2,2018Q2,Colima,Cuauhtemoc,2.832697
2018-04-01,2018,2,2018Q2,Colima,Ixtlahuacan,0.624533
2018-04-01,2018,2,2018Q2,Colima,Manzanillo,14.624056
2018-04-01,2018,2,2018Q2,Colima,Minatitlan,1.052435
2018-04-01,2018,2,2018Q2,Colima,Tecoman,17.657005
2018-04-01,2018,2,2018Q2,Colima,Villa De Alvarez,14.749169
2018-04-01,2018,2,2018Q2,Durango,Canatlan,8.737672
2018-04-01,2018,2,2018Q2,Durango,Canelas,0.256082
2018-04-01,2018,2,2018Q2,Durango,Coneto De Comonfort,1.104842
2018-04-01,2018,2,2018Q2,Durango,Cuencame,4.162269
2018-04-01,2018,2,2018Q2,Durango,Durango,76.606027
2018-04-01,2018,2,2018Q2,Durango,El Oro,4.099596
2018-04-01,2018,2,2018Q2,Durango,General Simon Bolivar,1.210141
2018-04-01,2018,2,2018Q2,Durango,Gomez Palacio,21.89487
2018-04-01,2018,2,2018Q2,Durango,Guadalupe Victoria,16.786487
2018-04-01,2018,2,2018Q2,Durango,Guanacevi,0.664838
2018-04-01,2018,2,2018Q2,Durango,Hidalgo,0.0025959999999999998
2018-04-01,2018,2,2018Q2,Durango,Inde,0
2018-04-01,2018,2,2018Q2,Durango,Lerdo,6.202448
2018-04-01,2018,2,2018Q2,Durango,Mapimi,2.925015
2018-04-01,2018,2,2018Q2,Durango,Mezquital,1.438009
2018-04-01,2018,2,2018Q2,Durango,Nazas,1.771947
2018-04-01,2018,2,2018Q2,Durango,Nombre De Dios,3.672083
2018-04-01,2018,2,2018Q2,Durango,Nuevo Ideal,13.350988
2018-04-01,2018,2,2018Q2,Durango,Ocampo,1.299065
2018-04-01,2018,2,2018Q2,Durango,Otaez,0
2018-04-01,2018,2,2018Q2,Durango,Panuco De Coronado,2.600055
2018-04-01,2018,2,2018Q2,Durango,Penon Blanco,2.08488
2018-04-01,2018,2,2018Q2,Durango,Poanas,7.057258
2018-04-01,2018,2,2018Q2,Durango,Pueblo Nuevo,2.120451
2018-04-01,2018,2,2018Q2,Durango,Rodeo,4.160248
2018-04-01,2018,2,2018Q2,Durango,San Bernardo,0
2018-04-01,2018,2,2018Q2,Durango,San Dimas,0.042322
2018-04-01,2018,2,2018Q2,Durango,San Juan De Guadalupe,1.319749
2018-04-01,2018,2,2018Q2,Durango,San Juan Del Rio,4.24282
2018-04-01,2018,2,2018Q2,Durango,San Luis Del Cordero,0.877121
2018-04-01,2018,2,2018Q2,Durango,San Pedro Del Gallo,0
2018-04-01,2018,2,2018Q2,Durango,Santa Clara,0.884754
2018-04-01,2018,2,2018Q2,Durango,Santiago Papasquiaro,11.44624
2018-04-01,2018,2,2018Q2,Durango,Suchil,0.841945
2018-04-01,2018,2,2018Q2,Durango,Tamazula,0.140642
2018-04-01,2018,2,2018Q2,Durango,Tepehuanes,4.205629
2018-04-01,2018,2,2018Q2,Durango,Tlahualilo,0.914547
2018-04-01,2018,2,2018Q2,Durango,Topia,0.176109
2018-04-01,2018,2,2018Q2,Durango,Vicente Guerrero,16.2326
2018-04-01,2018,2,2018Q2,Estado De Mexico,Acambay De Ruiz Castaneda,10.699002
2018-04-01,2018,2,2018Q2,Estado De Mexico,Acolman,2.078305
2018-04-01,2018,2,2018Q2,Estado De Mexico,Aculco,2.191656
2018-04-01,2018,2,2018Q2,Estado De Mexico,Almoloya De Alquisiras,6.957036
2018-04-01,2018,2,2018Q2,Estado De Mexico,Almoloya De Juarez,1.979515
2018-04-01,2018,2,2018Q2,Estado De Mexico,Almoloya Del Rio,0.52769
2018-04-01,2018,2,2018Q2,Estado De Mexico,Amanalco,0.93726
2018-04-01,2018,2,2018Q2,Estado De Mexico,Amatepec,2.346629
2018-04-01,2018,2,2018Q2,Estado De Mexico,Amecameca,2.713252
2018-04-01,2018,2,2018Q2,Estado De Mexico,Apaxco,1.27693
2018-04-01,2018,2,2018Q2,Estado De Mexico,Atenco,0.212879
2018-04-01,2018,2,2018Q2,Estado De Mexico,Atizapan,0.07407
2018-04-01,2018,2,2018Q2,Estado De Mexico,Atizapan De Zaragoza,13.214155
2018-04-01,2018,2,2018Q2,Estado De Mexico,Atlacomulco,11.018437
2018-04-01,2018,2,2018Q2,Estado De Mexico,Atlautla,4.63e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Axapusco,0.00519
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ayapango,0
2018-04-01,2018,2,2018Q2,Estado De Mexico,Calimaya,0.297928
2018-04-01,2018,2,2018Q2,Estado De Mexico,Capulhuac,0.00241
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chalco,15.16031
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chapa De Mota,0.159831
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chapultepec,3.34e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chiautla,0.299152
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chicoloapan,5.953243
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chiconcuac,0.428478
2018-04-01,2018,2,2018Q2,Estado De Mexico,Chimalhuacan,17.308557
2018-04-01,2018,2,2018Q2,Estado De Mexico,Coacalco De Berriozabal,6.424664
2018-04-01,2018,2,2018Q2,Estado De Mexico,Coatepec Harinas,9.200628
2018-04-01,2018,2,2018Q2,Estado De Mexico,Cocotitlan,0.183791
2018-04-01,2018,2,2018Q2,Estado De Mexico,Coyotepec,1.060299
2018-04-01,2018,2,2018Q2,Estado De Mexico,Cuautitlan,5.052274
2018-04-01,2018,2,2018Q2,Estado De Mexico,Cuautitlan Izcalli,11.399103
2018-04-01,2018,2,2018Q2,Estado De Mexico,Donato Guerra,0.572095
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ecatepec De Morelos,43.61473
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ecatzingo,0.342888
2018-04-01,2018,2,2018Q2,Estado De Mexico,El Oro,2.877832
2018-04-01,2018,2,2018Q2,Estado De Mexico,Huehuetoca,3.230647
2018-04-01,2018,2,2018Q2,Estado De Mexico,Hueypoxtla,0.105645
2018-04-01,2018,2,2018Q2,Estado De Mexico,Huixquilucan,3.638138
2018-04-01,2018,2,2018Q2,Estado De Mexico,Isidro Fabela,0.18892
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ixtapaluca,12.379691
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ixtapan De La Sal,8.062467
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ixtapan Del Oro,3.5e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ixtlahuaca,7.447879
2018-04-01,2018,2,2018Q2,Estado De Mexico,Jaltenco,0.362407
2018-04-01,2018,2,2018Q2,Estado De Mexico,Jilotepec,5.168699
2018-04-01,2018,2,2018Q2,Estado De Mexico,Jilotzingo,0.004226
2018-04-01,2018,2,2018Q2,Estado De Mexico,Jiquipilco,0.507607
2018-04-01,2018,2,2018Q2,Estado De Mexico,Jocotitlan,0.948197
2018-04-01,2018,2,2018Q2,Estado De Mexico,Joquicingo,0.324969
2018-04-01,2018,2,2018Q2,Estado De Mexico,Juchitepec,0.661123
2018-04-01,2018,2,2018Q2,Estado De Mexico,La Paz,8.158318
2018-04-01,2018,2,2018Q2,Estado De Mexico,Lerma,2.869191
2018-04-01,2018,2,2018Q2,Estado De Mexico,Luvianos,8.466955
2018-04-01,2018,2,2018Q2,Estado De Mexico,Malinalco,3.055854
2018-04-01,2018,2,2018Q2,Estado De Mexico,Melchor Ocampo,0.740269
2018-04-01,2018,2,2018Q2,Estado De Mexico,Metepec,4.266926
2018-04-01,2018,2,2018Q2,Estado De Mexico,Mexicaltzingo,0.570694
2018-04-01,2018,2,2018Q2,Estado De Mexico,Morelos,0.562395
2018-04-01,2018,2,2018Q2,Estado De Mexico,Naucalpan De Juarez,22.025307
2018-04-01,2018,2,2018Q2,Estado De Mexico,Nextlalpan,0.162333
2018-04-01,2018,2,2018Q2,Estado De Mexico,Nezahualcoyotl,34.516683
2018-04-01,2018,2,2018Q2,Estado De Mexico,Nicolas Romero,9.082394
2018-04-01,2018,2,2018Q2,Estado De Mexico,Nopaltepec,8.89e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ocoyoacac,0.93268
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ocuilan,1.007631
2018-04-01,2018,2,2018Q2,Estado De Mexico,Otumba,1.944244
2018-04-01,2018,2,2018Q2,Estado De Mexico,Otzoloapan,0.002399
2018-04-01,2018,2,2018Q2,Estado De Mexico,Otzolotepec,0.326245
2018-04-01,2018,2,2018Q2,Estado De Mexico,Ozumba,3.447498
2018-04-01,2018,2,2018Q2,Estado De Mexico,Papalotla,0
2018-04-01,2018,2,2018Q2,Estado De Mexico,Polotitlan,0.82542
2018-04-01,2018,2,2018Q2,Estado De Mexico,Rayon,0.001031
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Antonio La Isla,0.576955
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Felipe Del Progreso,10.486671
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Jose Del Rincon,1.79146
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Martin De Las Piramides,0.197648
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Mateo Atenco,1.343309
2018-04-01,2018,2,2018Q2,Estado De Mexico,San Simon De Guerrero,0.003992
2018-04-01,2018,2,2018Q2,Estado De Mexico,Santo Tomas,0.001626
2018-04-01,2018,2,2018Q2,Estado De Mexico,Soyaniquilpan De Juarez,2.06e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Sultepec,2.026089
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tecamac,11.469004
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tejupilco,19.90488
2018-04-01,2018,2,2018Q2,Estado De Mexico,Temamatla,2.09e-4
2018-04-01,2018,2,2018Q2,Estado De Mexico,Temascalapa,0.436026
2018-04-01,2018,2,2018Q2,Estado De Mexico,Temascalcingo,10.698068
2018-04-01,2018,2,2018Q2,Estado De Mexico,Temascaltepec,3.52137
2018-04-01,2018,2,2018Q2,Estado De Mexico,Temoaya,0.902659
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tenancingo,9.676115
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tenango Del Aire,0.001461
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tenango Del Valle,3.016763
2018-04-01,2018,2,2018Q2,Estado De Mexico,Teoloyucan,1.196233
2018-04-01,2018,2,2018Q2,Estado De Mexico,Teotihuacan,2.045242
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tepetlaoxtoc,0.179989
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tepetlixpa,0.722642
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tepotzotlan,1.638094
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tequixquiac,0.569647
2018-04-01,2018,2,2018Q2,Estado De Mexico,Texcaltitlan,5.249433
2018-04-01,2018,2,2018Q2,Estado De Mexico,Texcalyacac,0
2018-04-01,2018,2,2018Q2,Estado De Mexico,Texcoco,8.61474
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tezoyuca,0.529093
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tianguistenco,3.971145
2018-04-01,2018,2,2018Q2,Estado De Mexico,Timilpan,0.00128
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tlalmanalco,0.822534
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tlalnepantla De Baz,17.373954
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tlatlaya,1.553258
2018-04-01,2018,2,2018Q2,Estado De Mexico,Toluca,26.736545
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tonanitla,0
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tonatico,1.239149
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tultepec,2.958812
2018-04-01,2018,2,2018Q2,Estado De Mexico,Tultitlan,11.254743
2018-04-01,2018,2,2018Q2,Estado De Mexico,Valle De Bravo,7.52942
2018-04-01,2018,2,2018Q2,Estado De Mexico,Valle De Chalco Solidaridad,7.842708
2018-04-01,2018,2,2018Q2,Estado De Mexico,Villa De Allende,1.346787
2018-04-01,2018,2,2018Q2,Estado De Mexico,Villa Del Carbon,1.491181
2018-04-01,2018,2,2018Q2,Estado De Mexico,Villa Guerrero,5.099779
2018-04-01,2018,2,2018Q2,Estado De Mexico,Villa Victoria,5.227726
2018-04-01,2018,2,2018Q2,Estado De Mexico,Xalatlaco,1.450095
2018-04-01,2018,2,2018Q2,Estado De Mexico,Xonacatlan,1.524277
2018-04-01,2018,2,2018Q2,Estado De Mexico,Zacazonapan,0.008904
2018-04-01,2018,2,2018Q2,Estado De Mexico,Zacualpan,0.005214
2018-04-01,2018,2,2018Q2,Estado De Mexico,Zinacantepec,3.302362
2018-04-01,2018,2,2018Q2,Estado De Mexico,Zumpahuacan,0.007605
2018-04-01,2018,2,2018Q2,Estado De Mexico,Zumpango,6.356809
