mx_state,mx_municipality,validation_status,resolution,official_state,official_municipality,candidate_count,candidate_states,drop_reason
Michoacan De Ocampo,Tingambato,resolved,exact_same_state,Michoacan De Ocampo,Tingambato,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tinguindin,resolved,exact_same_state,Michoacan De Ocampo,Tinguindin,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tiquicheo De Nicolas Romero,resolved,exact_same_state,Michoacan De Ocampo,Tiquicheo De Nicolas Romero,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tlalpujahua,resolved,exact_same_state,Michoacan De Ocampo,Tlalpujahua,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tlazazalca,resolved,exact_same_state,Michoacan De Ocampo,Tlazazalca,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tocumbo,resolved,exact_same_state,Michoacan De Ocampo,Tocumbo,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tumbiscatio,resolved,exact_same_state,Michoacan De Ocampo,Tumbiscatio,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Turicato,resolved,exact_same_state,Michoacan De Ocampo,Turicato,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tuxpan,resolved,exact_same_state,Michoacan De Ocampo,Tuxpan,4,Jalisco | Michoacan De Ocampo | Nayarit | Veracruz De Ignacio De La Llave,NA
Michoacan De Ocampo,Tuzantla,resolved,exact_same_state,Michoacan De Ocampo,Tuzantla,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tzintzuntzan,resolved,exact_same_state,Michoacan De Ocampo,Tzintzuntzan,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Tzitzio,resolved,exact_same_state,Michoacan De Ocampo,Tzitzio,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Uruapan,resolved,exact_same_state,Michoacan De Ocampo,Uruapan,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Venustiano Carranza,resolved,exact_same_state,Michoacan De Ocampo,Venustiano Carranza,4,Chiapas | Ciudad De Mexico | Michoacan De Ocampo | Puebla,NA
Michoacan De Ocampo,Villamar,resolved,exact_same_state,Michoacan De Ocampo,Villamar,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Vista Hermosa,resolved,exact_same_state,Michoacan De Ocampo,Vista Hermosa,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Yurecuaro,resolved,exact_same_state,Michoacan De Ocampo,Yurecuaro,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Zacapu,resolved,exact_same_state,Michoacan De Ocampo,Zacapu,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Zamora,resolved,exact_same_state,Michoacan De Ocampo,Zamora,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Zinaparo,resolved,exact_same_state,Michoacan De Ocampo,Zinaparo,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Zinapecuaro,resolved,exact_same_state,Michoacan De Ocampo,Zinapecuaro,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Ziracuaretiro,resolved,exact_same_state,Michoacan De Ocampo,Ziracuaretiro,1,Michoacan De Ocampo,NA
Michoacan De Ocampo,Zitacuaro,resolved,exact_same_state,Michoacan De Ocampo,Zitacuaro,1,Michoacan De Ocampo,NA
Morelos,Amacuzac,resolved,exact_same_state,Morelos,Amacuzac,1,Morelos,NA
Morelos,Atlatlahucan,resolved,exact_same_state,Morelos,Atlatlahucan,1,Morelos,NA
Morelos,Axochiapan,resolved,exact_same_state,Morelos,Axochiapan,1,Morelos,NA
Morelos,Ayala,resolved,exact_same_state,Morelos,Ayala,1,Morelos,NA
Morelos,Coatlan Del Rio,resolved,exact_same_state,Morelos,Coatlan Del Rio,1,Morelos,NA
Morelos,Cuautla,resolved,exact_same_state,Morelos,Cuautla,2,Jalisco | Morelos,NA
Morelos,Cuernavaca,resolved,exact_same_state,Morelos,Cuernavaca,1,Morelos,NA
Morelos,Emiliano Zapata,resolved,exact_same_state,Morelos,Emiliano Zapata,6,Chiapas | Hidalgo | Morelos | Tabasco | Tlaxcala | Veracruz De Ignacio De La Llave,NA
Morelos,Huitzilac,resolved,exact_same_state,Morelos,Huitzilac,1,Morelos,NA
Morelos,Jantetelco,resolved,exact_same_state,Morelos,Jantetelco,1,Morelos,NA
Morelos,Jiutepec,resolved,exact_same_state,Morelos,Jiutepec,1,Morelos,NA
Morelos,Jojutla,resolved,exact_same_state,Morelos,Jojutla,1,Morelos,NA
Morelos,Jonacatepec,resolved,safe_alias_same_state,Morelos,Jonacatepec De Leandro Valle,NA,NA,NA
Morelos,Mazatepec,resolved,exact_same_state,Morelos,Mazatepec,1,Morelos,NA
Morelos,Miacatlan,resolved,exact_same_state,Morelos,Miacatlan,1,Morelos,NA
Morelos,Ocuituco,resolved,exact_same_state,Morelos,Ocuituco,1,Morelos,NA
Morelos,Puente De Ixtla,resolved,exact_same_state,Morelos,Puente De Ixtla,1,Morelos,NA
Morelos,Temixco,resolved,exact_same_state,Morelos,Temixco,1,Morelos,NA
Morelos,Temoac,resolved,exact_same_state,Morelos,Temoac,1,Morelos,NA
Morelos,Tepalcingo,resolved,exact_same_state,Morelos,Tepalcingo,1,Morelos,NA
Morelos,Tepoztlan,resolved,exact_same_state,Morelos,Tepoztlan,1,Morelos,NA
Morelos,Tetecala,resolved,exact_same_state,Morelos,Tetecala,1,Morelos,NA
Morelos,Tetela Del Volcan,resolved,exact_same_state,Morelos,Tetela Del Volcan,1,Morelos,NA
Morelos,Tlalnepantla,resolved,exact_same_state,Morelos,Tlalnepantla,1,Morelos,NA
Morelos,Tlaltizapan,resolved,safe_alias_same_state,Morelos,Tlaltizapan De Zapata,NA,NA,NA
Morelos,Tlaquiltenango,resolved,exact_same_state,Morelos,Tlaquiltenango,1,Morelos,NA
Morelos,Tlayacapan,resolved,exact_same_state,Morelos,Tlayacapan,1,Morelos,NA
Morelos,Totolapan,resolved,exact_same_state,Morelos,Totolapan,1,Morelos,NA
Morelos,Xochitepec,resolved,exact_same_state,Morelos,Xochitepec,1,Morelos,NA
Morelos,Yautepec,resolved,exact_same_state,Morelos,Yautepec,1,Morelos,NA
Morelos,Yecapixtla,resolved,exact_same_state,Morelos,Yecapixtla,1,Morelos,NA
Morelos,Zacatepec,resolved,exact_same_state,Morelos,Zacatepec,1,Morelos,NA
Morelos,Zacualpan,resolved,safe_alias_same_state,Morelos,Zacualpan De Amilpas,2,Estado De Mexico | Veracruz De Ignacio De La Llave,NA
Nayarit,Acaponeta,resolved,exact_same_state,Nayarit,Acaponeta,1,Nayarit,NA
Nayarit,Ahuacatlan,resolved,exact_same_state,Nayarit,Ahuacatlan,2,Nayarit | Puebla,NA
Nayarit,Amatlan De Canas,resolved,exact_same_state,Nayarit,Amatlan De Canas,1,Nayarit,NA
Nayarit,Bahia De Banderas,resolved,exact_same_state,Nayarit,Bahia De Banderas,1,Nayarit,NA
Nayarit,Compostela,resolved,exact_same_state,Nayarit,Compostela,1,Nayarit,NA
Nayarit,Del Nayar,resolved,exact_same_state,Nayarit,Del Nayar,1,Nayarit,NA
Nayarit,Huajicori,resolved,exact_same_state,Nayarit,Huajicori,1,Nayarit,NA
Nayarit,Ixtlan Del Rio,resolved,exact_same_state,Nayarit,Ixtlan Del Rio,1,Nayarit,NA
Nayarit,Jala,resolved,exact_same_state,Nayarit,Jala,1,Nayarit,NA
Nayarit,La Yesca,resolved,exact_same_state,Nayarit,La Yesca,1,Nayarit,NA
Nayarit,Rosamorada,resolved,exact_same_state,Nayarit,Rosamorada,1,Nayarit,NA
Nayarit,Ruiz,resolved,exact_same_state,Nayarit,Ruiz,1,Nayarit,NA
Nayarit,San Blas,resolved,exact_same_state,Nayarit,San Blas,1,Nayarit,NA
Nayarit,San Pedro Lagunillas,resolved,exact_same_state,Nayarit,San Pedro Lagunillas,1,Nayarit,NA
Nayarit,Santa Maria Del Oro,resolved,exact_same_state,Nayarit,Santa Maria Del Oro,2,Jalisco | Nayarit,NA
Nayarit,Santiago Ixcuintla,resolved,exact_same_state,Nayarit,Santiago Ixcuintla,1,Nayarit,NA
Nayarit,Tecuala,resolved,exact_same_state,Nayarit,Tecuala,1,Nayarit,NA
Nayarit,Tepic,resolved,exact_same_state,Nayarit,Tepic,1,Nayarit,NA
Nayarit,Tuxpan,resolved,exact_same_state,Nayarit,Tuxpan,4,Jalisco | Michoacan De Ocampo | Nayarit | Veracruz De Ignacio De La Llave,NA
Nayarit,Xalisco,resolved,exact_same_state,Nayarit,Xalisco,1,Nayarit,NA
Nuevo Leon,Abasolo,resolved,exact_same_state,Nuevo Leon,Abasolo,4,Coahuila De Zaragoza | Guanajuato | Nuevo Leon | Tamaulipas,NA
Nuevo Leon,Agualeguas,resolved,exact_same_state,Nuevo Leon,Agualeguas,1,Nuevo Leon,NA
Nuevo Leon,Allende,resolved,exact_same_state,Nuevo Leon,Allende,3,Chihuahua | Coahuila De Zaragoza | Nuevo Leon,NA
Nuevo Leon,Anahuac,resolved,exact_same_state,Nuevo Leon,Anahuac,1,Nuevo Leon,NA
Nuevo Leon,Apodaca,resolved,exact_same_state,Nuevo Leon,Apodaca,1,Nuevo Leon,NA
Nuevo Leon,Aramberri,resolved,exact_same_state,Nuevo Leon,Aramberri,1,Nuevo Leon,NA
Nuevo Leon,Bustamante,resolved,exact_same_state,Nuevo Leon,Bustamante,2,Nuevo Leon | Tamaulipas,NA
Nuevo Leon,Cadereyta Jimenez,resolved,exact_same_state,Nuevo Leon,Cadereyta Jimenez,1,Nuevo Leon,NA
Nuevo Leon,Carmen,resolved,safe_alias_same_state,Nuevo Leon,El Carmen,1,Campeche,NA
Nuevo Leon,Cerralvo,resolved,exact_same_state,Nuevo Leon,Cerralvo,1,Nuevo Leon,NA
Nuevo Leon,China,resolved,exact_same_state,Nuevo Leon,China,1,Nuevo Leon,NA
Nuevo Leon,Cienega De Flores,resolved,exact_same_state,Nuevo Leon,Cienega De Flores,1,Nuevo Leon,NA
Nuevo Leon,Dr. Arroyo,resolved,canonical_same_state,Nuevo Leon,Doctor Arroyo,1,Nuevo Leon,NA
Nuevo Leon,Dr. Coss,resolved,canonical_same_state,Nuevo Leon,Doctor Coss,1,Nuevo Leon,NA
Nuevo Leon,Dr. Gonzalez,resolved,canonical_same_state,Nuevo Leon,Doctor Gonzalez,1,Nuevo Leon,NA
Nuevo Leon,Galeana,resolved,exact_same_state,Nuevo Leon,Galeana,2,Chihuahua | Nuevo Leon,NA
Nuevo Leon,Garcia,resolved,exact_same_state,Nuevo Leon,Garcia,1,Nuevo Leon,NA
Nuevo Leon,Gral. Bravo,resolved,canonical_same_state,Nuevo Leon,General Bravo,1,Nuevo Leon,NA
Nuevo Leon,Gral. Escobedo,resolved,safe_alias_same_state,Nuevo Leon,General Escobedo,1,Nuevo Leon,NA
Nuevo Leon,Gral. Teran,resolved,canonical_same_state,Nuevo Leon,General Teran,1,Nuevo Leon,NA
Nuevo Leon,Gral. Trevino,resolved,safe_alias_same_state,Nuevo Leon,General Trevino,1,Nuevo Leon,NA
Nuevo Leon,Gral. Zaragoza,resolved,safe_alias_same_state,Nuevo Leon,General Zaragoza,1,Nuevo Leon,NA
Nuevo Leon,Gral. Zuazua,resolved,canonical_same_state,Nuevo Leon,General Zuazua,1,Nuevo Leon,NA
Nuevo Leon,Guadalupe,resolved,exact_same_state,Nuevo Leon,Guadalupe,4,Chihuahua | Nuevo Leon | Puebla | Zacatecas,NA
Nuevo Leon,Hidalgo,resolved,exact_same_state,Nuevo Leon,Hidalgo,5,Coahuila De Zaragoza | Durango | Michoacan De Ocampo | Nuevo Leon | Tamaulipas,NA
Nuevo Leon,Higueras,resolved,exact_same_state,Nuevo Leon,Higueras,1,Nuevo Leon,NA
Nuevo Leon,Hualahuises,resolved,exact_same_state,Nuevo Leon,Hualahuises,1,Nuevo Leon,NA
Nuevo Leon,Iturbide,resolved,exact_same_state,Nuevo Leon,Iturbide,1,Nuevo Leon,NA
Nuevo Leon,Juarez,resolved,exact_same_state,Nuevo Leon,Juarez,5,Chiapas | Chihuahua | Coahuila De Zaragoza | Michoacan De Ocampo | Nuevo Leon,NA
Nuevo Leon,Lampazos De Naranjo,resolved,exact_same_state,Nuevo Leon,Lampazos De Naranjo,1,Nuevo Leon,NA
Nuevo Leon,Linares,resolved,exact_same_state,Nuevo Leon,Linares,1,Nuevo Leon,NA
Nuevo Leon,Los Aldamas,resolved,exact_same_state,Nuevo Leon,Los Aldamas,1,Nuevo Leon,NA
Nuevo Leon,Los Herreras,resolved,exact_same_state,Nuevo Leon,Los Herreras,1,Nuevo Leon,NA
Nuevo Leon,Los Ramones,resolved,exact_same_state,Nuevo Leon,Los Ramones,1,Nuevo Leon,NA
Nuevo Leon,Marin,resolved,exact_same_state,Nuevo Leon,Marin,1,Nuevo Leon,NA
Nuevo Leon,Melchor Ocampo,resolved,exact_same_state,Nuevo Leon,Melchor Ocampo,3,Estado De Mexico | Nuevo Leon | Zacatecas,NA
Nuevo Leon,Mier Y Noriega,resolved,exact_same_state,Nuevo Leon,Mier Y Noriega,1,Nuevo Leon,NA
Nuevo Leon,Mina,resolved,exact_same_state,Nuevo Leon,Mina,1,Nuevo Leon,NA
Nuevo Leon,Montemorelos,resolved,exact_same_state,Nuevo Leon,Montemorelos,1,Nuevo Leon,NA
Nuevo Leon,Monterrey,resolved,exact_same_state,Nuevo Leon,Monterrey,1,Nuevo Leon,NA
Nuevo Leon,Paras,resolved,exact_same_state,Nuevo Leon,Paras,1,Nuevo Leon,NA
Nuevo Leon,Pesqueria,resolved,exact_same_state,Nuevo Leon,Pesqueria,1,Nuevo Leon,NA
Nuevo Leon,Rayones,resolved,exact_same_state,Nuevo Leon,Rayones,1,Nuevo Leon,NA
Nuevo Leon,Sabinas Hidalgo,resolved,exact_same_state,Nuevo Leon,Sabinas Hidalgo,1,Nuevo Leon,NA
Nuevo Leon,Salinas Victoria,resolved,exact_same_state,Nuevo Leon,Salinas Victoria,1,Nuevo Leon,NA
Nuevo Leon,San Nicolas De Los Garza,resolved,exact_same_state,Nuevo Leon,San Nicolas De Los Garza,1,Nuevo Leon,NA
Nuevo Leon,San Pedro Garza Garcia,resolved,exact_same_state,Nuevo Leon,San Pedro Garza Garcia,1,Nuevo Leon,NA
Nuevo Leon,Santa Catarina,resolved,exact_same_state,Nuevo Leon,Santa Catarina,3,Guanajuato | Nuevo Leon | San Luis Potosi,NA
Nuevo Leon,Santiago,resolved,exact_same_state,Nuevo Leon,Santiago,1,Nuevo Leon,NA
Nuevo Leon,Vallecillo,resolved,exact_same_state,Nuevo Leon,Vallecillo,1,Nuevo Leon,NA
Nuevo Leon,Villaldama,resolved,exact_same_state,Nuevo Leon,Villaldama,1,Nuevo Leon,NA
Oaxaca,Abejones,resolved,exact_same_state,Oaxaca,Abejones,1,Oaxaca,NA
Oaxaca,Acatlan De Perez Figueroa,resolved,exact_same_state,Oaxaca,Acatlan De Perez Figueroa,1,Oaxaca,NA
Oaxaca,Animas Trujano,resolved,exact_same_state,Oaxaca,Animas Trujano,1,Oaxaca,NA
Oaxaca,Asuncion Cacalotepec,resolved,exact_same_state,Oaxaca,Asuncion Cacalotepec,1,Oaxaca,NA
Oaxaca,Asuncion Cuyotepeji,resolved,exact_same_state,Oaxaca,Asuncion Cuyotepeji,1,Oaxaca,NA
Oaxaca,Asuncion Ixtaltepec,resolved,exact_same_state,Oaxaca,Asuncion Ixtaltepec,1,Oaxaca,NA
Oaxaca,Asuncion Nochixtlan,resolved,exact_same_state,Oaxaca,Asuncion Nochixtlan,1,Oaxaca,NA
Oaxaca,Asuncion Ocotlan,resolved,exact_same_state,Oaxaca,Asuncion Ocotlan,1,Oaxaca,NA
Oaxaca,Asuncion Tlacolulita,resolved,exact_same_state,Oaxaca,Asuncion Tlacolulita,1,Oaxaca,NA
Oaxaca,Ayoquezco De Aldama,resolved,exact_same_state,Oaxaca,Ayoquezco De Aldama,1,Oaxaca,NA
Oaxaca,Ayotzintepec,resolved,exact_same_state,Oaxaca,Ayotzintepec,1,Oaxaca,NA
Oaxaca,Calihuala,resolved,exact_same_state,Oaxaca,Calihuala,1,Oaxaca,NA
Oaxaca,Candelaria Loxicha,resolved,exact_same_state,Oaxaca,Candelaria Loxicha,1,Oaxaca,NA
Oaxaca,Capulalpam De Mendez,resolved,exact_same_state,Oaxaca,Capulalpam De Mendez,1,Oaxaca,NA
Oaxaca,Chahuites,resolved,exact_same_state,Oaxaca,Chahuites,1,Oaxaca,NA
Oaxaca,Chalcatongo De Hidalgo,resolved,exact_same_state,Oaxaca,Chalcatongo De Hidalgo,1,Oaxaca,NA
Oaxaca,Chiquihuitlan De Benito Juarez,resolved,exact_same_state,Oaxaca,Chiquihuitlan De Benito Juarez,1,Oaxaca,NA
Oaxaca,Cienega De Zimatlan,resolved,exact_same_state,Oaxaca,Cienega De Zimatlan,1,Oaxaca,NA
Oaxaca,Ciudad Ixtepec,resolved,exact_same_state,Oaxaca,Ciudad Ixtepec,1,Oaxaca,NA
Oaxaca,Coatecas Altas,resolved,exact_same_state,Oaxaca,Coatecas Altas,1,Oaxaca,NA
Oaxaca,Coicoyan De Las Flores,resolved,exact_same_state,Oaxaca,Coicoyan De Las Flores,1,Oaxaca,NA
Oaxaca,Concepcion Buenavista,resolved,exact_same_state,Oaxaca,Concepcion Buenavista,1,Oaxaca,NA
Oaxaca,Concepcion Papalo,resolved,exact_same_state,Oaxaca,Concepcion Papalo,1,Oaxaca,NA
Oaxaca,Constancia Del Rosario,resolved,exact_same_state,Oaxaca,Constancia Del Rosario,1,Oaxaca,NA
Oaxaca,Cosolapa,resolved,exact_same_state,Oaxaca,Cosolapa,1,Oaxaca,NA
Oaxaca,Cosoltepec,resolved,exact_same_state,Oaxaca,Cosoltepec,1,Oaxaca,NA
Oaxaca,Cuilapam De Guerrero,resolved,exact_same_state,Oaxaca,Cuilapam De Guerrero,1,Oaxaca,NA
Oaxaca,Cuyamecalco Villa De Zaragoza,resolved,exact_same_state,Oaxaca,Cuyamecalco Villa De Zaragoza,1,Oaxaca,NA
Oaxaca,El Barrio De La Soledad,resolved,exact_same_state,Oaxaca,El Barrio De La Soledad,1,Oaxaca,NA
Oaxaca,El Espinal,resolved,exact_same_state,Oaxaca,El Espinal,1,Oaxaca,NA
Oaxaca,Eloxochitlan De Flores Magon,resolved,exact_same_state,Oaxaca,Eloxochitlan De Flores Magon,1,Oaxaca,NA
Oaxaca,Fresnillo De Trujano,resolved,exact_same_state,Oaxaca,Fresnillo De Trujano,1,Oaxaca,NA
Oaxaca,Guadalupe De Ramirez,resolved,exact_same_state,Oaxaca,Guadalupe De Ramirez,1,Oaxaca,NA
Oaxaca,Guadalupe Etla,resolved,exact_same_state,Oaxaca,Guadalupe Etla,1,Oaxaca,NA
Oaxaca,Guelatao De Juarez,resolved,exact_same_state,Oaxaca,Guelatao De Juarez,1,Oaxaca,NA
Oaxaca,Guevea De Humboldt,resolved,exact_same_state,Oaxaca,Guevea De Humboldt,1,Oaxaca,NA
Oaxaca,Heroica Ciudad De Ejutla De Crespo,resolved,exact_same_state,Oaxaca,Heroica Ciudad De Ejutla De Crespo,1,Oaxaca,NA
Oaxaca,Heroica Ciudad De Huajuapan De Leon,resolved,exact_same_state,Oaxaca,Heroica Ciudad De Huajuapan De Leon,1,Oaxaca,NA
Oaxaca,Heroica Ciudad De Juchitan De Zaragoza,resolved,exact_same_state,Oaxaca,Heroica Ciudad De Juchitan De Zaragoza,1,Oaxaca,NA
Oaxaca,Heroica Ciudad De Tlaxiaco,resolved,exact_same_state,Oaxaca,Heroica Ciudad De Tlaxiaco,1,Oaxaca,NA
Oaxaca,Huautepec,resolved,exact_same_state,Oaxaca,Huautepec,1,Oaxaca,NA
Oaxaca,Huautla De Jimenez,resolved,exact_same_state,Oaxaca,Huautla De Jimenez,1,Oaxaca,NA
Oaxaca,Ixpantepec Nieves,resolved,exact_same_state,Oaxaca,Ixpantepec Nieves,1,Oaxaca,NA
Oaxaca,Ixtlan De Juarez,resolved,exact_same_state,Oaxaca,Ixtlan De Juarez,1,Oaxaca,NA
Oaxaca,La Compania,resolved,exact_same_state,Oaxaca,La Compania,1,Oaxaca,NA
Oaxaca,La Pe,resolved,exact_same_state,Oaxaca,La Pe,1,Oaxaca,NA
Oaxaca,La Reforma,resolved,exact_same_state,Oaxaca,La Reforma,1,Oaxaca,NA
Oaxaca,La Trinidad Vista Hermosa,resolved,exact_same_state,Oaxaca,La Trinidad Vista Hermosa,1,Oaxaca,NA
Oaxaca,Loma Bonita,resolved,exact_same_state,Oaxaca,Loma Bonita,1,Oaxaca,NA
Oaxaca,Magdalena Apasco,resolved,safe_alias_same_state,Oaxaca,Magdalena Apazco,NA,NA,NA
Oaxaca,Magdalena Jaltepec,resolved,exact_same_state,Oaxaca,Magdalena Jaltepec,1,Oaxaca,NA
Oaxaca,Magdalena Mixtepec,resolved,exact_same_state,Oaxaca,Magdalena Mixtepec,1,Oaxaca,NA
Oaxaca,Magdalena Ocotlan,resolved,exact_same_state,Oaxaca,Magdalena Ocotlan,1,Oaxaca,NA
Oaxaca,Magdalena Penasco,resolved,exact_same_state,Oaxaca,Magdalena Penasco,1,Oaxaca,NA
Oaxaca,Magdalena Teitipac,resolved,exact_same_state,Oaxaca,Magdalena Teitipac,1,Oaxaca,NA
Oaxaca,Magdalena Tequisistlan,resolved,exact_same_state,Oaxaca,Magdalena Tequisistlan,1,Oaxaca,NA
Oaxaca,Magdalena Tlacotepec,resolved,exact_same_state,Oaxaca,Magdalena Tlacotepec,1,Oaxaca,NA
Oaxaca,Magdalena Yodocono De Porfirio Diaz,resolved,exact_same_state,Oaxaca,Magdalena Yodocono De Porfirio Diaz,1,Oaxaca,NA
Oaxaca,Magdalena Zahuatlan,resolved,exact_same_state,Oaxaca,Magdalena Zahuatlan,1,Oaxaca,NA
Oaxaca,Mariscala De Juarez,resolved,exact_same_state,Oaxaca,Mariscala De Juarez,1,Oaxaca,NA
Oaxaca,Martires De Tacubaya,resolved,exact_same_state,Oaxaca,Martires De Tacubaya,1,Oaxaca,NA
Oaxaca,Matias Romero Avendano,resolved,exact_same_state,Oaxaca,Matias Romero Avendano,1,Oaxaca,NA
Oaxaca,Mazatlan Villa De Flores,resolved,exact_same_state,Oaxaca,Mazatlan Villa De Flores,1,Oaxaca,NA
Oaxaca,Mesones Hidalgo,resolved,exact_same_state,Oaxaca,Mesones Hidalgo,1,Oaxaca,NA
Oaxaca,Mixistlan De La Reforma,resolved,exact_same_state,Oaxaca,Mixistlan De La Reforma,1,Oaxaca,NA
Oaxaca,Monjas,resolved,exact_same_state,Oaxaca,Monjas,1,Oaxaca,NA
Oaxaca,Natividad,resolved,exact_same_state,Oaxaca,Natividad,1,Oaxaca,NA
Oaxaca,Nazareno Etla,resolved,exact_same_state,Oaxaca,Nazareno Etla,1,Oaxaca,NA
Oaxaca,Nejapa De Madero,resolved,exact_same_state,Oaxaca,Nejapa De Madero,1,Oaxaca,NA
Oaxaca,Nuevo Zoquiapam,resolved,exact_same_state,Oaxaca,Nuevo Zoquiapam,1,Oaxaca,NA
Oaxaca,Oaxaca De Juarez,resolved,exact_same_state,Oaxaca,Oaxaca De Juarez,1,Oaxaca,NA
Oaxaca,Ocotlan De Morelos,resolved,exact_same_state,Oaxaca,Ocotlan De Morelos,1,Oaxaca,NA
Oaxaca,Pinotepa De Don Luis,resolved,exact_same_state,Oaxaca,Pinotepa De Don Luis,1,Oaxaca,NA
Oaxaca,Pluma Hidalgo,resolved,exact_same_state,Oaxaca,Pluma Hidalgo,1,Oaxaca,NA
Oaxaca,Putla Villa De Guerrero,resolved,exact_same_state,Oaxaca,Putla Villa De Guerrero,1,Oaxaca,NA
Oaxaca,Reforma De Pineda,resolved,exact_same_state,Oaxaca,Reforma De Pineda,1,Oaxaca,NA
Oaxaca,Reyes Etla,resolved,exact_same_state,Oaxaca,Reyes Etla,1,Oaxaca,NA
Oaxaca,Rojas De Cuauhtemoc,resolved,exact_same_state,Oaxaca,Rojas De Cuauhtemoc,1,Oaxaca,NA
Oaxaca,Salina Cruz,resolved,exact_same_state,Oaxaca,Salina Cruz,1,Oaxaca,NA
Oaxaca,San Agustin Amatengo,resolved,exact_same_state,Oaxaca,San Agustin Amatengo,1,Oaxaca,NA
Oaxaca,San Agustin Atenango,resolved,exact_same_state,Oaxaca,San Agustin Atenango,1,Oaxaca,NA
Oaxaca,San Agustin Chayuco,resolved,exact_same_state,Oaxaca,San Agustin Chayuco,1,Oaxaca,NA
Oaxaca,San Agustin De Las Juntas,resolved,exact_same_state,Oaxaca,San Agustin De Las Juntas,1,Oaxaca,NA
Oaxaca,San Agustin Etla,resolved,exact_same_state,Oaxaca,San Agustin Etla,1,Oaxaca,NA
Oaxaca,San Agustin Loxicha,resolved,exact_same_state,Oaxaca,San Agustin Loxicha,1,Oaxaca,NA
Oaxaca,San Agustin Tlacotepec,resolved,exact_same_state,Oaxaca,San Agustin Tlacotepec,1,Oaxaca,NA
Oaxaca,San Agustin Yatareni,resolved,exact_same_state,Oaxaca,San Agustin Yatareni,1,Oaxaca,NA
Oaxaca,San Andres Cabecera Nueva,resolved,exact_same_state,Oaxaca,San Andres Cabecera Nueva,1,Oaxaca,NA
Oaxaca,San Andres Dinicuiti,resolved,exact_same_state,Oaxaca,San Andres Dinicuiti,1,Oaxaca,NA
Oaxaca,San Andres Huaxpaltepec,resolved,exact_same_state,Oaxaca,San Andres Huaxpaltepec,1,Oaxaca,NA
Oaxaca,San Andres Huayapam,resolved,exact_same_state,Oaxaca,San Andres Huayapam,1,Oaxaca,NA
Oaxaca,San Andres Ixtlahuaca,resolved,exact_same_state,Oaxaca,San Andres Ixtlahuaca,1,Oaxaca,NA
Oaxaca,San Andres Lagunas,resolved,exact_same_state,Oaxaca,San Andres Lagunas,1,Oaxaca,NA
Oaxaca,San Andres Nuxino,resolved,exact_same_state,Oaxaca,San Andres Nuxino,1,Oaxaca,NA
Oaxaca,San Andres Paxtlan,resolved,exact_same_state,Oaxaca,San Andres Paxtlan,1,Oaxaca,NA
Oaxaca,San Andres Sinaxtla,resolved,exact_same_state,Oaxaca,San Andres Sinaxtla,1,Oaxaca,NA
Oaxaca,San Andres Solaga,resolved,exact_same_state,Oaxaca,San Andres Solaga,1,Oaxaca,NA
Oaxaca,San Andres Teotilalpam,resolved,exact_same_state,Oaxaca,San Andres Teotilalpam,1,Oaxaca,NA
Oaxaca,San Andres Tepetlapa,resolved,exact_same_state,Oaxaca,San Andres Tepetlapa,1,Oaxaca,NA
Oaxaca,San Andres Yaa,resolved,exact_same_state,Oaxaca,San Andres Yaa,1,Oaxaca,NA
Oaxaca,San Andres Zabache,resolved,exact_same_state,Oaxaca,San Andres Zabache,1,Oaxaca,NA
Oaxaca,San Andres Zautla,resolved,exact_same_state,Oaxaca,San Andres Zautla,1,Oaxaca,NA
Oaxaca,San Antonino Castillo Velasco,resolved,exact_same_state,Oaxaca,San Antonino Castillo Velasco,1,Oaxaca,NA
Oaxaca,San Antonino El Alto,resolved,exact_same_state,Oaxaca,San Antonino El Alto,1,Oaxaca,NA
Oaxaca,San Antonino Monte Verde,resolved,exact_same_state,Oaxaca,San Antonino Monte Verde,1,Oaxaca,NA
Oaxaca,San Antonio Acutla,resolved,exact_same_state,Oaxaca,San Antonio Acutla,1,Oaxaca,NA
Oaxaca,San Antonio De La Cal,resolved,exact_same_state,Oaxaca,San Antonio De La Cal,1,Oaxaca,NA
Oaxaca,San Antonio Huitepec,resolved,exact_same_state,Oaxaca,San Antonio Huitepec,1,Oaxaca,NA
Oaxaca,San Antonio Nanahuatipam,resolved,exact_same_state,Oaxaca,San Antonio Nanahuatipam,1,Oaxaca,NA
