date,year,quarter,mx_state,mx_muni,mx_state_norm,mx_muni_norm,remit_musd
2013-01-01,2013,1,Veracruz,Veracruz,veracruz,veracruz,20.614663
2013-04-01,2013,2,Veracruz,Veracruz,veracruz,veracruz,21.442784
2013-07-01,2013,3,Veracruz,Veracruz,veracruz,veracruz,18.966415
2013-10-01,2013,4,Veracruz,Veracruz,veracruz,veracruz,18.207818
2014-01-01,2014,1,Veracruz,Veracruz,veracruz,veracruz,17.899176
2014-04-01,2014,2,Veracruz,Veracruz,veracruz,veracruz,21.448097
2014-07-01,2014,3,Veracruz,Veracruz,veracruz,veracruz,20.067752
2014-10-01,2014,4,Veracruz,Veracruz,veracruz,veracruz,19.842997
2015-01-01,2015,1,Veracruz,Veracruz,veracruz,veracruz,18.09966
2015-04-01,2015,2,Veracruz,Veracruz,veracruz,veracruz,19.07284
2015-07-01,2015,3,Veracruz,Veracruz,veracruz,veracruz,19.949737
2015-10-01,2015,4,Veracruz,Veracruz,veracruz,veracruz,18.903955
2016-01-01,2016,1,Veracruz,Veracruz,veracruz,veracruz,17.687908
2016-04-01,2016,2,Veracruz,Veracruz,veracruz,veracruz,19.528793
2016-07-01,2016,3,Veracruz,Veracruz,veracruz,veracruz,19.629669
2016-10-01,2016,4,Veracruz,Veracruz,veracruz,veracruz,20.537839
2017-01-01,2017,1,Veracruz,Veracruz,veracruz,veracruz,19.00421
2017-04-01,2017,2,Veracruz,Veracruz,veracruz,veracruz,20.914524
2017-07-01,2017,3,Veracruz,Veracruz,veracruz,veracruz,21.200815
2017-10-01,2017,4,Veracruz,Veracruz,veracruz,veracruz,21.742869
2018-01-01,2018,1,Veracruz,Veracruz,veracruz,veracruz,19.692929
2018-04-01,2018,2,Veracruz,Veracruz,veracruz,veracruz,24.396527
2018-07-01,2018,3,Veracruz,Veracruz,veracruz,veracruz,23.927063
2018-10-01,2018,4,Veracruz,Veracruz,veracruz,veracruz,24.084122
2019-01-01,2019,1,Veracruz,Veracruz,veracruz,veracruz,21.644944
2019-04-01,2019,2,Veracruz,Veracruz,veracruz,veracruz,26.189549
2019-07-01,2019,3,Veracruz,Veracruz,veracruz,veracruz,27.385583
2019-10-01,2019,4,Veracruz,Veracruz,veracruz,veracruz,25.019062
2020-01-01,2020,1,Veracruz,Veracruz,veracruz,veracruz,21.402054
2020-04-01,2020,2,Veracruz,Veracruz,veracruz,veracruz,19.479781
2020-07-01,2020,3,Veracruz,Veracruz,veracruz,veracruz,23.3309
2020-10-01,2020,4,Veracruz,Veracruz,veracruz,veracruz,23.027894
2021-01-01,2021,1,Veracruz,Veracruz,veracruz,veracruz,22.282407
2021-04-01,2021,2,Veracruz,Veracruz,veracruz,veracruz,26.853964
2021-07-01,2021,3,Veracruz,Veracruz,veracruz,veracruz,28.404602
2021-10-01,2021,4,Veracruz,Veracruz,veracruz,veracruz,28.304259
2022-01-01,2022,1,Veracruz,Veracruz,veracruz,veracruz,26.754701
2022-04-01,2022,2,Veracruz,Veracruz,veracruz,veracruz,32.368456
2022-07-01,2022,3,Veracruz,Veracruz,veracruz,veracruz,35.23137
2022-10-01,2022,4,Veracruz,Veracruz,veracruz,veracruz,35.803387
2023-01-01,2023,1,Veracruz,Veracruz,veracruz,veracruz,31.090116
2023-04-01,2023,2,Veracruz,Veracruz,veracruz,veracruz,38.306807
2023-07-01,2023,3,Veracruz,Veracruz,veracruz,veracruz,37.224171
2023-10-01,2023,4,Veracruz,Veracruz,veracruz,veracruz,34.216304
2024-01-01,2024,1,Veracruz,Veracruz,veracruz,veracruz,29.197576
2024-04-01,2024,2,Veracruz,Veracruz,veracruz,veracruz,35.12621
2024-07-01,2024,3,Veracruz,Veracruz,veracruz,veracruz,34.146802
2024-10-01,2024,4,Veracruz,Veracruz,veracruz,veracruz,33.638757
2025-01-01,2025,1,Veracruz,Veracruz,veracruz,veracruz,28.977123
2025-04-01,2025,2,Veracruz,Veracruz,veracruz,veracruz,27.692966
2025-07-01,2025,3,Veracruz,Veracruz,veracruz,veracruz,28.452523
2013-01-01,2013,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.005088
2013-04-01,2013,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.00915
2013-07-01,2013,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.001728
2013-10-01,2013,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.008238
2014-01-01,2014,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.008241
2014-04-01,2014,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.017673
2014-07-01,2014,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.029511
2014-10-01,2014,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.048883
2015-01-01,2015,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.030102
2015-04-01,2015,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.011571
2015-07-01,2015,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.010188
2015-10-01,2015,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.009062
2016-01-01,2016,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.007923
2016-04-01,2016,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.006108
2016-07-01,2016,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.003625
2016-10-01,2016,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.004722
2017-01-01,2017,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.006546
2017-04-01,2017,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.006678
2017-07-01,2017,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.007885
2017-10-01,2017,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.008938
2018-01-01,2018,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.007234
2018-04-01,2018,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.009501
2018-07-01,2018,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.008738
2018-10-01,2018,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.014589
2019-01-01,2019,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.010381
2019-04-01,2019,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.01412
2019-07-01,2019,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.016783
2019-10-01,2019,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.017506
2020-01-01,2020,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.017924
2020-04-01,2020,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.023254
2020-07-01,2020,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.032173
2020-10-01,2020,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.022798
2021-01-01,2021,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.033691
2021-04-01,2021,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.043222
2021-07-01,2021,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.038914
2021-10-01,2021,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.027491
2022-01-01,2022,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.019037
2022-04-01,2022,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.031507
2022-07-01,2022,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.015096
2022-10-01,2022,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.014767
2023-01-01,2023,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.010789
2023-04-01,2023,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.0124
2023-07-01,2023,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.012785
2023-10-01,2023,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.011312
2024-01-01,2024,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.008807
2024-04-01,2024,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.007531
2024-07-01,2024,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.010002
2024-10-01,2024,4,Veracruz,Villa Aldama,veracruz,villa aldama,0.010955
2025-01-01,2025,1,Veracruz,Villa Aldama,veracruz,villa aldama,0.007893
2025-04-01,2025,2,Veracruz,Villa Aldama,veracruz,villa aldama,0.010577
2025-07-01,2025,3,Veracruz,Villa Aldama,veracruz,villa aldama,0.011572
2013-01-01,2013,1,Veracruz,Xalapa,veracruz,xalapa,18.330443
2013-04-01,2013,2,Veracruz,Xalapa,veracruz,xalapa,21.392601
2013-07-01,2013,3,Veracruz,Xalapa,veracruz,xalapa,20.172725
2013-10-01,2013,4,Veracruz,Xalapa,veracruz,xalapa,19.1774
2014-01-01,2014,1,Veracruz,Xalapa,veracruz,xalapa,18.7642
2014-04-01,2014,2,Veracruz,Xalapa,veracruz,xalapa,20.897501
2014-07-01,2014,3,Veracruz,Xalapa,veracruz,xalapa,20.599399
2014-10-01,2014,4,Veracruz,Xalapa,veracruz,xalapa,20.38686
2015-01-01,2015,1,Veracruz,Xalapa,veracruz,xalapa,19.979078
2015-04-01,2015,2,Veracruz,Xalapa,veracruz,xalapa,19.615242
2015-07-01,2015,3,Veracruz,Xalapa,veracruz,xalapa,21.348216
2015-10-01,2015,4,Veracruz,Xalapa,veracruz,xalapa,20.001357
2016-01-01,2016,1,Veracruz,Xalapa,veracruz,xalapa,20.117585
2016-04-01,2016,2,Veracruz,Xalapa,veracruz,xalapa,20.99517
2016-07-01,2016,3,Veracruz,Xalapa,veracruz,xalapa,20.385631
2016-10-01,2016,4,Veracruz,Xalapa,veracruz,xalapa,20.608843
2017-01-01,2017,1,Veracruz,Xalapa,veracruz,xalapa,22.992233
2017-04-01,2017,2,Veracruz,Xalapa,veracruz,xalapa,23.490386
2017-07-01,2017,3,Veracruz,Xalapa,veracruz,xalapa,23.07472
2017-10-01,2017,4,Veracruz,Xalapa,veracruz,xalapa,23.219709
2018-01-01,2018,1,Veracruz,Xalapa,veracruz,xalapa,21.408816
2018-04-01,2018,2,Veracruz,Xalapa,veracruz,xalapa,25.803648
2018-07-01,2018,3,Veracruz,Xalapa,veracruz,xalapa,25.368678
2018-10-01,2018,4,Veracruz,Xalapa,veracruz,xalapa,25.74118
2019-01-01,2019,1,Veracruz,Xalapa,veracruz,xalapa,22.284304
2019-04-01,2019,2,Veracruz,Xalapa,veracruz,xalapa,26.072703
2019-07-01,2019,3,Veracruz,Xalapa,veracruz,xalapa,27.845415
2019-10-01,2019,4,Veracruz,Xalapa,veracruz,xalapa,25.344417
2020-01-01,2020,1,Veracruz,Xalapa,veracruz,xalapa,24.918902
2020-04-01,2020,2,Veracruz,Xalapa,veracruz,xalapa,22.749984
2020-07-01,2020,3,Veracruz,Xalapa,veracruz,xalapa,25.700464
2020-10-01,2020,4,Veracruz,Xalapa,veracruz,xalapa,27.60276
2021-01-01,2021,1,Veracruz,Xalapa,veracruz,xalapa,26.221508
2021-04-01,2021,2,Veracruz,Xalapa,veracruz,xalapa,31.518139
2021-07-01,2021,3,Veracruz,Xalapa,veracruz,xalapa,33.89038
2021-10-01,2021,4,Veracruz,Xalapa,veracruz,xalapa,34.915632
2022-01-01,2022,1,Veracruz,Xalapa,veracruz,xalapa,30.627103
2022-04-01,2022,2,Veracruz,Xalapa,veracruz,xalapa,36.759348
2022-07-01,2022,3,Veracruz,Xalapa,veracruz,xalapa,41.413619
2022-10-01,2022,4,Veracruz,Xalapa,veracruz,xalapa,41.673835
2023-01-01,2023,1,Veracruz,Xalapa,veracruz,xalapa,38.019416
2023-04-01,2023,2,Veracruz,Xalapa,veracruz,xalapa,43.0901
2023-07-01,2023,3,Veracruz,Xalapa,veracruz,xalapa,46.009317
2023-10-01,2023,4,Veracruz,Xalapa,veracruz,xalapa,41.095998
2024-01-01,2024,1,Veracruz,Xalapa,veracruz,xalapa,35.615202
2024-04-01,2024,2,Veracruz,Xalapa,veracruz,xalapa,43.042359
2024-07-01,2024,3,Veracruz,Xalapa,veracruz,xalapa,44.869294
2024-10-01,2024,4,Veracruz,Xalapa,veracruz,xalapa,47.614875
2025-01-01,2025,1,Veracruz,Xalapa,veracruz,xalapa,41.257936
2025-04-01,2025,2,Veracruz,Xalapa,veracruz,xalapa,43.358027
2025-07-01,2025,3,Veracruz,Xalapa,veracruz,xalapa,47.743547
2013-01-01,2013,1,Veracruz,Xico,veracruz,xico,0.159526
2013-04-01,2013,2,Veracruz,Xico,veracruz,xico,0.940626
2013-07-01,2013,3,Veracruz,Xico,veracruz,xico,0.479913
2013-10-01,2013,4,Veracruz,Xico,veracruz,xico,0.331046
2014-01-01,2014,1,Veracruz,Xico,veracruz,xico,0.14013
2014-04-01,2014,2,Veracruz,Xico,veracruz,xico,0.137372
2014-07-01,2014,3,Veracruz,Xico,veracruz,xico,0.157335
2014-10-01,2014,4,Veracruz,Xico,veracruz,xico,0.142916
2015-01-01,2015,1,Veracruz,Xico,veracruz,xico,0.154616
2015-04-01,2015,2,Veracruz,Xico,veracruz,xico,0.138661
2015-07-01,2015,3,Veracruz,Xico,veracruz,xico,0.12821
2015-10-01,2015,4,Veracruz,Xico,veracruz,xico,0.152548
2016-01-01,2016,1,Veracruz,Xico,veracruz,xico,0.135842
2016-04-01,2016,2,Veracruz,Xico,veracruz,xico,0.141118
2016-07-01,2016,3,Veracruz,Xico,veracruz,xico,0.140235
2016-10-01,2016,4,Veracruz,Xico,veracruz,xico,0.158317
2017-01-01,2017,1,Veracruz,Xico,veracruz,xico,0.154186
2017-04-01,2017,2,Veracruz,Xico,veracruz,xico,0.162672
2017-07-01,2017,3,Veracruz,Xico,veracruz,xico,0.470115
2017-10-01,2017,4,Veracruz,Xico,veracruz,xico,0.186928
2018-01-01,2018,1,Veracruz,Xico,veracruz,xico,0.112735
2018-04-01,2018,2,Veracruz,Xico,veracruz,xico,0.210111
2018-07-01,2018,3,Veracruz,Xico,veracruz,xico,0.146963
2018-10-01,2018,4,Veracruz,Xico,veracruz,xico,0.175204
2019-01-01,2019,1,Veracruz,Xico,veracruz,xico,0.156489
2019-04-01,2019,2,Veracruz,Xico,veracruz,xico,0.194091
2019-07-01,2019,3,Veracruz,Xico,veracruz,xico,0.218522
2019-10-01,2019,4,Veracruz,Xico,veracruz,xico,0.229733
2020-01-01,2020,1,Veracruz,Xico,veracruz,xico,0.187187
2020-04-01,2020,2,Veracruz,Xico,veracruz,xico,0.226763
2020-07-01,2020,3,Veracruz,Xico,veracruz,xico,0.245947
2020-10-01,2020,4,Veracruz,Xico,veracruz,xico,0.258601
2021-01-01,2021,1,Veracruz,Xico,veracruz,xico,0.211572
2021-04-01,2021,2,Veracruz,Xico,veracruz,xico,0.575851
2021-07-01,2021,3,Veracruz,Xico,veracruz,xico,0.51513
2021-10-01,2021,4,Veracruz,Xico,veracruz,xico,0.474173
2022-01-01,2022,1,Veracruz,Xico,veracruz,xico,0.294962
2022-04-01,2022,2,Veracruz,Xico,veracruz,xico,0.394927
2022-07-01,2022,3,Veracruz,Xico,veracruz,xico,0.329811
2022-10-01,2022,4,Veracruz,Xico,veracruz,xico,0.33772
2023-01-01,2023,1,Veracruz,Xico,veracruz,xico,0.225864
2023-04-01,2023,2,Veracruz,Xico,veracruz,xico,0.244012
2023-07-01,2023,3,Veracruz,Xico,veracruz,xico,0.267963
2023-10-01,2023,4,Veracruz,Xico,veracruz,xico,0.250549
2024-01-01,2024,1,Veracruz,Xico,veracruz,xico,0.218456
2024-04-01,2024,2,Veracruz,Xico,veracruz,xico,0.287666
2024-07-01,2024,3,Veracruz,Xico,veracruz,xico,0.28144
2024-10-01,2024,4,Veracruz,Xico,veracruz,xico,0.25208
2025-01-01,2025,1,Veracruz,Xico,veracruz,xico,0.184125
2025-04-01,2025,2,Veracruz,Xico,veracruz,xico,0.154529
2025-07-01,2025,3,Veracruz,Xico,veracruz,xico,0.18145
2013-01-01,2013,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.070227
2013-04-01,2013,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.064603
2013-07-01,2013,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.059019
2013-10-01,2013,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.057363
2014-01-01,2014,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.057251
2014-04-01,2014,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.06227
2014-07-01,2014,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.060445
2014-10-01,2014,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.076839
2015-01-01,2015,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.077062
2015-04-01,2015,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.073052
2015-07-01,2015,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.062834
2015-10-01,2015,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.064641
2016-01-01,2016,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.049582
2016-04-01,2016,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.043493
2016-07-01,2016,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.005016
2016-10-01,2016,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.030063
2017-01-01,2017,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.06379
2017-04-01,2017,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.06295
2017-07-01,2017,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.048375
2017-10-01,2017,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.05042
2018-01-01,2018,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.05813
2018-04-01,2018,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.075779
2018-07-01,2018,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.05998
2018-10-01,2018,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.058159
2019-01-01,2019,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.050323
2019-04-01,2019,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.064018
2019-07-01,2019,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.048232
2019-10-01,2019,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.043402
2020-01-01,2020,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.067436
2020-04-01,2020,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.092683
2020-07-01,2020,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.097413
2020-10-01,2020,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.097387
2021-01-01,2021,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.148108
2021-04-01,2021,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.191752
2021-07-01,2021,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.208646
2021-10-01,2021,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.300925
2022-01-01,2022,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.361753
2022-04-01,2022,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.410259
2022-07-01,2022,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.212753
2022-10-01,2022,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.212553
2023-01-01,2023,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.128473
2023-04-01,2023,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.001042
2023-07-01,2023,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.001361
2023-10-01,2023,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.00047
2024-01-01,2024,1,Veracruz,Xoxocotla,veracruz,xoxocotla,0.000975
2024-04-01,2024,2,Veracruz,Xoxocotla,veracruz,xoxocotla,0.001329
2024-07-01,2024,3,Veracruz,Xoxocotla,veracruz,xoxocotla,0.0111
2024-10-01,2024,4,Veracruz,Xoxocotla,veracruz,xoxocotla,0.00159
