"state","municipality","year","quarter","remittances_musd","mean_intensity","event"
"Veracruz","Las Vigas de Ramírez",2021,3,681.016,2.95012133642911,"2021_M7.0_acapulco"
"Veracruz","Las Vigas de Ramírez",2021,4,668.749,0,NA
"Veracruz","Las Vigas de Ramírez",2022,1,652.746,0,NA
"Veracruz","Las Vigas de Ramírez",2022,2,870.335,0,NA
"Veracruz","Las Vigas de Ramírez",2022,3,1281.972,0,"2022_M6.8_aguililla"
"Veracruz","Las Vigas de Ramírez",2022,4,1207.496,0,NA
"Veracruz","Las Vigas de Ramírez",2023,1,1062.446,0,NA
"Veracruz","Las Vigas de Ramírez",2023,2,1424.965,0,NA
"Veracruz","Las Vigas de Ramírez",2023,3,1763.878,0,NA
"Veracruz","Las Vigas de Ramírez",2023,4,1535.534,0,NA
"Veracruz","Las Vigas de Ramírez",2024,1,1316.698,0,NA
"Veracruz","Las Vigas de Ramírez",2024,2,1742.973,0,NA
"Veracruz","Las Vigas de Ramírez",2024,3,2028.076,0,NA
"Veracruz","Las Vigas de Ramírez",2024,4,1899.131,0,NA
"Veracruz","Las Vigas de Ramírez",2025,1,1673.118,0,NA
"Veracruz","Las Vigas de Ramírez",2025,2,2001.868,0,NA
"Veracruz","Las Vigas de Ramírez",2025,3,2311.757,0,NA
"Veracruz","Las Vigas de Ramírez",2025,4,2030.771,0,NA
"Veracruz","Lerdo de Tejada",2013,1,1178.994,0,NA
"Veracruz","Lerdo de Tejada",2013,2,1663.98,0,NA
"Veracruz","Lerdo de Tejada",2013,3,1589.627,0,NA
"Veracruz","Lerdo de Tejada",2013,4,1491.735,0,NA
"Veracruz","Lerdo de Tejada",2014,1,1220.853,0,NA
"Veracruz","Lerdo de Tejada",2014,2,1639.06,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Lerdo de Tejada",2014,3,1645.082,0,"2014_M6.9_puerto_madero"
"Veracruz","Lerdo de Tejada",2014,4,1506.261,0,NA
"Veracruz","Lerdo de Tejada",2015,1,2376.081,0,NA
"Veracruz","Lerdo de Tejada",2015,2,3432.443,0,NA
"Veracruz","Lerdo de Tejada",2015,3,1597.044,0,NA
"Veracruz","Lerdo de Tejada",2015,4,1356.744,0,NA
"Veracruz","Lerdo de Tejada",2016,1,1065.897,0,NA
"Veracruz","Lerdo de Tejada",2016,2,1521.405,0,NA
"Veracruz","Lerdo de Tejada",2016,3,1460.879,0,NA
"Veracruz","Lerdo de Tejada",2016,4,1486.834,0,NA
"Veracruz","Lerdo de Tejada",2017,1,1213.455,0,NA
"Veracruz","Lerdo de Tejada",2017,2,1701.742,0,NA
"Veracruz","Lerdo de Tejada",2017,3,1647.499,4.09045762118582,"2017_M8.2_chiapas"
"Veracruz","Lerdo de Tejada",2017,4,1763.448,0,NA
"Veracruz","Lerdo de Tejada",2018,1,1198.103,3.48635554296591,"2018_M7.2_pinotepa"
"Veracruz","Lerdo de Tejada",2018,2,2205.958,0,NA
"Veracruz","Lerdo de Tejada",2018,3,1841.297,0,NA
"Veracruz","Lerdo de Tejada",2018,4,1786.947,0,NA
"Veracruz","Lerdo de Tejada",2019,1,1158.046,0,"2019_M6.7_puerto_madero"
"Veracruz","Lerdo de Tejada",2019,2,1725.924,0,NA
"Veracruz","Lerdo de Tejada",2019,3,2078.755,0,NA
"Veracruz","Lerdo de Tejada",2019,4,1838.298,0,NA
"Veracruz","Lerdo de Tejada",2020,1,1250.201,0,NA
"Veracruz","Lerdo de Tejada",2020,2,1741.053,3.87546697193827,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Lerdo de Tejada",2020,3,1914.833,0,NA
"Veracruz","Lerdo de Tejada",2020,4,1736.693,0,NA
"Veracruz","Lerdo de Tejada",2021,1,1471.396,0,NA
"Veracruz","Lerdo de Tejada",2021,2,1883.021,0,NA
"Veracruz","Lerdo de Tejada",2021,3,2016.997,0,"2021_M7.0_acapulco"
"Veracruz","Lerdo de Tejada",2021,4,2145.719,0,NA
"Veracruz","Lerdo de Tejada",2022,1,1460.731,0,NA
"Veracruz","Lerdo de Tejada",2022,2,1992.039,0,NA
"Veracruz","Lerdo de Tejada",2022,3,2568.68,0,"2022_M6.8_aguililla"
"Veracruz","Lerdo de Tejada",2022,4,2812.263,0,NA
"Veracruz","Lerdo de Tejada",2023,1,1986.703,0,NA
"Veracruz","Lerdo de Tejada",2023,2,2819.494,0,NA
"Veracruz","Lerdo de Tejada",2023,3,3004.379,0,NA
"Veracruz","Lerdo de Tejada",2023,4,2718.699,0,NA
"Veracruz","Lerdo de Tejada",2024,1,1704.237,0,NA
"Veracruz","Lerdo de Tejada",2024,2,2661.349,0,NA
"Veracruz","Lerdo de Tejada",2024,3,2850.642,0,NA
"Veracruz","Lerdo de Tejada",2024,4,2894.575,0,NA
"Veracruz","Lerdo de Tejada",2025,1,1904.078,0,NA
"Veracruz","Lerdo de Tejada",2025,2,1983.375,0,NA
"Veracruz","Lerdo de Tejada",2025,3,2035.171,0,NA
"Veracruz","Lerdo de Tejada",2025,4,2613.713,0,NA
"Veracruz","Los Reyes",2013,1,1.021,0,NA
"Veracruz","Los Reyes",2013,2,1.616,0,NA
"Veracruz","Los Reyes",2013,3,0.681,0,NA
"Veracruz","Los Reyes",2013,4,0.296,0,NA
"Veracruz","Los Reyes",2014,1,0,0,NA
"Veracruz","Los Reyes",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Los Reyes",2014,3,0,0,"2014_M6.9_puerto_madero"
"Veracruz","Los Reyes",2014,4,0,0,NA
"Veracruz","Los Reyes",2015,1,0,0,NA
"Veracruz","Los Reyes",2015,2,0,0,NA
"Veracruz","Los Reyes",2015,3,0.926,0,NA
"Veracruz","Los Reyes",2015,4,0.246,0,NA
"Veracruz","Los Reyes",2016,1,0,0,NA
"Veracruz","Los Reyes",2016,2,3.077,0,NA
"Veracruz","Los Reyes",2016,3,4.1,0,NA
"Veracruz","Los Reyes",2016,4,1.567,0,NA
"Veracruz","Los Reyes",2017,1,4.45,0,NA
"Veracruz","Los Reyes",2017,2,1.026,0,NA
"Veracruz","Los Reyes",2017,3,1.5,4.99184783855637,"2017_M7.1_matzaco"
"Veracruz","Los Reyes",2017,4,1.45,0,NA
"Veracruz","Los Reyes",2018,1,0.285,3.6375091883789,"2018_M7.2_pinotepa"
"Veracruz","Los Reyes",2018,2,0.777,0,NA
"Veracruz","Los Reyes",2018,3,0.052,0,NA
"Veracruz","Los Reyes",2018,4,0.528,0,NA
"Veracruz","Los Reyes",2019,1,0,0,"2019_M6.7_puerto_madero"
"Veracruz","Los Reyes",2019,2,0,0,NA
"Veracruz","Los Reyes",2019,3,9.143,0,NA
"Veracruz","Los Reyes",2019,4,0,0,NA
"Veracruz","Los Reyes",2020,1,0.099,0,NA
"Veracruz","Los Reyes",2020,2,1.314,3.74298730408107,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Los Reyes",2020,3,3.678,0,NA
"Veracruz","Los Reyes",2020,4,4.494,0,NA
"Veracruz","Los Reyes",2021,1,1.254,0,NA
"Veracruz","Los Reyes",2021,2,6.532,0,NA
"Veracruz","Los Reyes",2021,3,2.708,3.18672796708019,"2021_M7.0_acapulco"
"Veracruz","Los Reyes",2021,4,5.025,0,NA
"Veracruz","Los Reyes",2022,1,10.99,0,NA
"Veracruz","Los Reyes",2022,2,17.583,0,NA
"Veracruz","Los Reyes",2022,3,0,0,"2022_M6.8_aguililla"
"Veracruz","Los Reyes",2022,4,0,0,NA
"Veracruz","Los Reyes",2023,1,0,0,NA
"Veracruz","Los Reyes",2023,2,0,0,NA
"Veracruz","Los Reyes",2023,3,3.019,0,NA
"Veracruz","Los Reyes",2023,4,2.17,0,NA
"Veracruz","Los Reyes",2024,1,0,0,NA
"Veracruz","Los Reyes",2024,2,0,0,NA
"Veracruz","Los Reyes",2024,3,0,0,NA
"Veracruz","Los Reyes",2024,4,0,0,NA
"Veracruz","Los Reyes",2025,1,0,0,NA
"Veracruz","Los Reyes",2025,2,0,0,NA
"Veracruz","Los Reyes",2025,3,0,0,NA
"Veracruz","Los Reyes",2025,4,0,0,NA
"Veracruz","Magdalena",2013,1,1.651,0,NA
"Veracruz","Magdalena",2013,2,146.906,0,NA
"Veracruz","Magdalena",2013,3,128.132,0,NA
"Veracruz","Magdalena",2013,4,0.374,0,NA
"Veracruz","Magdalena",2014,1,0,0,NA
"Veracruz","Magdalena",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Magdalena",2014,3,0,0,"2014_M6.9_puerto_madero"
"Veracruz","Magdalena",2014,4,0,0,NA
"Veracruz","Magdalena",2015,1,0,0,NA
"Veracruz","Magdalena",2015,2,0,0,NA
"Veracruz","Magdalena",2015,3,0,0,NA
"Veracruz","Magdalena",2015,4,0,0,NA
"Veracruz","Magdalena",2016,1,0.256,0,NA
"Veracruz","Magdalena",2016,2,0,0,NA
"Veracruz","Magdalena",2016,3,0,0,NA
"Veracruz","Magdalena",2016,4,0,0,NA
"Veracruz","Magdalena",2017,1,0,0,NA
"Veracruz","Magdalena",2017,2,0.731,0,NA
"Veracruz","Magdalena",2017,3,0,5.0358821751672,"2017_M7.1_matzaco"
"Veracruz","Magdalena",2017,4,0.279,0,NA
"Veracruz","Magdalena",2018,1,0.026,3.54355534752116,"2018_M7.2_pinotepa"
"Veracruz","Magdalena",2018,2,0,0,NA
"Veracruz","Magdalena",2018,3,0,0,NA
"Veracruz","Magdalena",2018,4,0,0,NA
"Veracruz","Magdalena",2019,1,0,0,"2019_M6.7_puerto_madero"
"Veracruz","Magdalena",2019,2,0,0,NA
"Veracruz","Magdalena",2019,3,0,0,NA
"Veracruz","Magdalena",2019,4,0,0,NA
"Veracruz","Magdalena",2020,1,0,0,NA
"Veracruz","Magdalena",2020,2,0,3.69059166211783,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Magdalena",2020,3,0,0,NA
"Veracruz","Magdalena",2020,4,0,0,NA
"Veracruz","Magdalena",2021,1,0,0,NA
"Veracruz","Magdalena",2021,2,0,0,NA
"Veracruz","Magdalena",2021,3,0,3.29596624563912,"2021_M7.0_acapulco"
"Veracruz","Magdalena",2021,4,0,0,NA
"Veracruz","Magdalena",2022,1,2.1,0,NA
"Veracruz","Magdalena",2022,2,6.629,0,NA
"Veracruz","Magdalena",2022,3,0,0,"2022_M6.8_aguililla"
"Veracruz","Magdalena",2022,4,0,0,NA
"Veracruz","Magdalena",2023,1,0,0,NA
"Veracruz","Magdalena",2023,2,0,0,NA
"Veracruz","Magdalena",2023,3,38.411,0,NA
"Veracruz","Magdalena",2023,4,15.666,0,NA
"Veracruz","Magdalena",2024,1,0,0,NA
"Veracruz","Magdalena",2024,2,0,0,NA
"Veracruz","Magdalena",2024,3,0,0,NA
"Veracruz","Magdalena",2024,4,0,0,NA
"Veracruz","Magdalena",2025,1,0,0,NA
"Veracruz","Magdalena",2025,2,0,0,NA
"Veracruz","Magdalena",2025,3,0,0,NA
"Veracruz","Magdalena",2025,4,0,0,NA
"Veracruz","Maltrata",2013,1,225.852,0,NA
"Veracruz","Maltrata",2013,2,441.239,0,NA
"Veracruz","Maltrata",2013,3,369.542,0,NA
"Veracruz","Maltrata",2013,4,293.674,0,NA
"Veracruz","Maltrata",2014,1,502.022,0,NA
"Veracruz","Maltrata",2014,2,693.134,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Maltrata",2014,3,697.185,0,"2014_M6.9_puerto_madero"
"Veracruz","Maltrata",2014,4,2334.943,0,NA
"Veracruz","Maltrata",2015,1,735.525,0,NA
"Veracruz","Maltrata",2015,2,907.947,0,NA
"Veracruz","Maltrata",2015,3,930.031,0,NA
"Veracruz","Maltrata",2015,4,945.23,0,NA
"Veracruz","Maltrata",2016,1,993.244,0,NA
"Veracruz","Maltrata",2016,2,1111.97,0,NA
"Veracruz","Maltrata",2016,3,1054.462,0,NA
"Veracruz","Maltrata",2016,4,1130.092,0,NA
"Veracruz","Maltrata",2017,1,1316.559,0,NA
"Veracruz","Maltrata",2017,2,1641.824,0,NA
"Veracruz","Maltrata",2017,3,1557.839,5.66992481350844,"2017_M7.1_matzaco"
"Veracruz","Maltrata",2017,4,1732.749,0,NA
"Veracruz","Maltrata",2018,1,1542.458,3.61088679731359,"2018_M7.2_pinotepa"
"Veracruz","Maltrata",2018,2,2735.116,0,NA
"Veracruz","Maltrata",2018,3,1807.451,0,NA
"Veracruz","Maltrata",2018,4,2037.424,0,NA
"Veracruz","Maltrata",2019,1,1804.944,0,"2019_M6.7_puerto_madero"
"Veracruz","Maltrata",2019,2,1900.88,0,NA
"Veracruz","Maltrata",2019,3,1938.752,0,NA
"Veracruz","Maltrata",2019,4,1924.777,0,NA
"Veracruz","Maltrata",2020,1,2305.344,0,NA
"Veracruz","Maltrata",2020,2,2574.491,3.60216502791665,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Maltrata",2020,3,3476.591,0,NA
"Veracruz","Maltrata",2020,4,2936.646,0,NA
"Veracruz","Maltrata",2021,1,2688.055,0,NA
"Veracruz","Maltrata",2021,2,3060.854,0,NA
"Veracruz","Maltrata",2021,3,3082.858,3.32900755052631,"2021_M7.0_acapulco"
"Veracruz","Maltrata",2021,4,3469.601,0,NA
"Veracruz","Maltrata",2022,1,2949.61,0,NA
"Veracruz","Maltrata",2022,2,3360.255,0,NA
"Veracruz","Maltrata",2022,3,2963.645,0,"2022_M6.8_aguililla"
"Veracruz","Maltrata",2022,4,3049.297,0,NA
"Veracruz","Maltrata",2023,1,2615.026,0,NA
"Veracruz","Maltrata",2023,2,3193.737,0,NA
"Veracruz","Maltrata",2023,3,3358.985,0,NA
"Veracruz","Maltrata",2023,4,3402.694,0,NA
"Veracruz","Maltrata",2024,1,2888.322,0,NA
"Veracruz","Maltrata",2024,2,3510.903,0,NA
"Veracruz","Maltrata",2024,3,3238.603,0,NA
"Veracruz","Maltrata",2024,4,3086.177,0,NA
"Veracruz","Maltrata",2025,1,2936.117,0,NA
"Veracruz","Maltrata",2025,2,3274.495,0,NA
"Veracruz","Maltrata",2025,3,3554.94,0,NA
"Veracruz","Maltrata",2025,4,3387.468,0,NA
"Veracruz","Manlio Fabio Altamirano",2013,1,0,0,NA
"Veracruz","Manlio Fabio Altamirano",2013,2,2.709,0,NA
"Veracruz","Manlio Fabio Altamirano",2013,3,1.908,0,NA
"Veracruz","Manlio Fabio Altamirano",2013,4,0,0,NA
"Veracruz","Manlio Fabio Altamirano",2014,1,0,0,NA
"Veracruz","Manlio Fabio Altamirano",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Manlio Fabio Altamirano",2014,3,2.236,0,"2014_M6.9_puerto_madero"
"Veracruz","Manlio Fabio Altamirano",2014,4,6.841,0,NA
"Veracruz","Manlio Fabio Altamirano",2015,1,7.628,0,NA
"Veracruz","Manlio Fabio Altamirano",2015,2,6.637,0,NA
"Veracruz","Manlio Fabio Altamirano",2015,3,10.142,0,NA
"Veracruz","Manlio Fabio Altamirano",2015,4,7.233,0,NA
"Veracruz","Manlio Fabio Altamirano",2016,1,9.099,0,NA
"Veracruz","Manlio Fabio Altamirano",2016,2,9.025,0,NA
"Veracruz","Manlio Fabio Altamirano",2016,3,11.847,0,NA
"Veracruz","Manlio Fabio Altamirano",2016,4,9.558,0,NA
"Veracruz","Manlio Fabio Altamirano",2017,1,11.547,0,NA
"Veracruz","Manlio Fabio Altamirano",2017,2,19.45,0,NA
"Veracruz","Manlio Fabio Altamirano",2017,3,18.803,4.37970583351301,"2017_M7.1_matzaco"
"Veracruz","Manlio Fabio Altamirano",2017,4,19.796,0,NA
"Veracruz","Manlio Fabio Altamirano",2018,1,17.605,0,"2018_M7.2_pinotepa"
"Veracruz","Manlio Fabio Altamirano",2018,2,20.693,0,NA
"Veracruz","Manlio Fabio Altamirano",2018,3,15.936,0,NA
"Veracruz","Manlio Fabio Altamirano",2018,4,28.84,0,NA
"Veracruz","Manlio Fabio Altamirano",2019,1,28.783,0,"2019_M6.7_puerto_madero"
"Veracruz","Manlio Fabio Altamirano",2019,2,36.775,0,NA
"Veracruz","Manlio Fabio Altamirano",2019,3,42.11,0,NA
"Veracruz","Manlio Fabio Altamirano",2019,4,43.797,0,NA
"Veracruz","Manlio Fabio Altamirano",2020,1,32.919,0,NA
"Veracruz","Manlio Fabio Altamirano",2020,2,43.887,0,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Manlio Fabio Altamirano",2020,3,49.117,0,NA
"Veracruz","Manlio Fabio Altamirano",2020,4,48.001,0,NA
"Veracruz","Manlio Fabio Altamirano",2021,1,44.025,0,NA
"Veracruz","Manlio Fabio Altamirano",2021,2,44.291,0,NA
"Veracruz","Manlio Fabio Altamirano",2021,3,65.062,2.87250515285623,"2021_M7.0_acapulco"
"Veracruz","Manlio Fabio Altamirano",2021,4,59.735,0,NA
"Veracruz","Manlio Fabio Altamirano",2022,1,76.299,0,NA
"Veracruz","Manlio Fabio Altamirano",2022,2,96.251,0,NA
"Veracruz","Manlio Fabio Altamirano",2022,3,8.611,0,"2022_M6.8_aguililla"
"Veracruz","Manlio Fabio Altamirano",2022,4,12.398,0,NA
"Veracruz","Manlio Fabio Altamirano",2023,1,6.788,0,NA
"Veracruz","Manlio Fabio Altamirano",2023,2,6.731,0,NA
"Veracruz","Manlio Fabio Altamirano",2023,3,8.238,0,NA
"Veracruz","Manlio Fabio Altamirano",2023,4,6.676,0,NA
"Veracruz","Manlio Fabio Altamirano",2024,1,7.321,0,NA
"Veracruz","Manlio Fabio Altamirano",2024,2,2.694,0,NA
"Veracruz","Manlio Fabio Altamirano",2024,3,12.235,0,NA
"Veracruz","Manlio Fabio Altamirano",2024,4,5.069,0,NA
"Veracruz","Manlio Fabio Altamirano",2025,1,2.569,0,NA
"Veracruz","Manlio Fabio Altamirano",2025,2,3.079,0,NA
"Veracruz","Manlio Fabio Altamirano",2025,3,3.254,0,NA
"Veracruz","Manlio Fabio Altamirano",2025,4,26.833,0,NA
"Veracruz","Mariano Escobedo",2013,1,0,0,NA
"Veracruz","Mariano Escobedo",2013,2,0,0,NA
"Veracruz","Mariano Escobedo",2013,3,0,0,NA
"Veracruz","Mariano Escobedo",2013,4,0,0,NA
"Veracruz","Mariano Escobedo",2014,1,0,0,NA
"Veracruz","Mariano Escobedo",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Mariano Escobedo",2014,3,0,0,"2014_M6.9_puerto_madero"
"Veracruz","Mariano Escobedo",2014,4,0,0,NA
"Veracruz","Mariano Escobedo",2015,1,0,0,NA
"Veracruz","Mariano Escobedo",2015,2,0,0,NA
"Veracruz","Mariano Escobedo",2015,3,0,0,NA
"Veracruz","Mariano Escobedo",2015,4,0,0,NA
"Veracruz","Mariano Escobedo",2016,1,0,0,NA
"Veracruz","Mariano Escobedo",2016,2,0,0,NA
"Veracruz","Mariano Escobedo",2016,3,0,0,NA
"Veracruz","Mariano Escobedo",2016,4,0,0,NA
"Veracruz","Mariano Escobedo",2017,1,0,0,NA
"Veracruz","Mariano Escobedo",2017,2,0,0,NA
"Veracruz","Mariano Escobedo",2017,3,0,5.28579066871511,"2017_M7.1_matzaco"
"Veracruz","Mariano Escobedo",2017,4,0,0,NA
"Veracruz","Mariano Escobedo",2018,1,2.892,3.70089110867223,"2018_M7.2_pinotepa"
"Veracruz","Mariano Escobedo",2018,2,0,0,NA
"Veracruz","Mariano Escobedo",2018,3,0.285,0,NA
"Veracruz","Mariano Escobedo",2018,4,3.545,0,NA
"Veracruz","Mariano Escobedo",2019,1,6.96,0,"2019_M6.7_puerto_madero"
"Veracruz","Mariano Escobedo",2019,2,14.154,0,NA
"Veracruz","Mariano Escobedo",2019,3,34.635,0,NA
"Veracruz","Mariano Escobedo",2019,4,63.803,0,NA
"Veracruz","Mariano Escobedo",2020,1,106.593,0,NA
"Veracruz","Mariano Escobedo",2020,2,184.97,3.57269318012841,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Mariano Escobedo",2020,3,263.455,0,NA
"Veracruz","Mariano Escobedo",2020,4,254.619,0,NA
"Veracruz","Mariano Escobedo",2021,1,348.381,0,NA
"Veracruz","Mariano Escobedo",2021,2,375.921,0,NA
"Veracruz","Mariano Escobedo",2021,3,433.227,3.20686292682358,"2021_M7.0_acapulco"
"Veracruz","Mariano Escobedo",2021,4,560.789,0,NA
"Veracruz","Mariano Escobedo",2022,1,664.787,0,NA
"Veracruz","Mariano Escobedo",2022,2,1057.539,0,NA
"Veracruz","Mariano Escobedo",2022,3,211.189,0,"2022_M6.8_aguililla"
"Veracruz","Mariano Escobedo",2022,4,313.284,0,NA
"Veracruz","Mariano Escobedo",2023,1,155.345,0,NA
"Veracruz","Mariano Escobedo",2023,2,135.326,0,NA
"Veracruz","Mariano Escobedo",2023,3,177.15,0,NA
"Veracruz","Mariano Escobedo",2023,4,198.646,0,NA
"Veracruz","Mariano Escobedo",2024,1,204.002,0,NA
"Veracruz","Mariano Escobedo",2024,2,222.046,0,NA
"Veracruz","Mariano Escobedo",2024,3,263.502,0,NA
"Veracruz","Mariano Escobedo",2024,4,218.983,0,NA
"Veracruz","Mariano Escobedo",2025,1,185.527,0,NA
"Veracruz","Mariano Escobedo",2025,2,219.438,0,NA
"Veracruz","Mariano Escobedo",2025,3,267.981,0,NA
"Veracruz","Mariano Escobedo",2025,4,312.089,0,NA
"Veracruz","Martínez de la Torre",2013,1,12339.929,0,NA
"Veracruz","Martínez de la Torre",2013,2,13928.203,0,NA
"Veracruz","Martínez de la Torre",2013,3,12902.031,0,NA
"Veracruz","Martínez de la Torre",2013,4,12403.117,0,NA
"Veracruz","Martínez de la Torre",2014,1,12170.801,0,NA
"Veracruz","Martínez de la Torre",2014,2,14193.384,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Martínez de la Torre",2014,3,13630.661,0,"2014_M6.9_puerto_madero"
"Veracruz","Martínez de la Torre",2014,4,11991.468,0,NA
"Veracruz","Martínez de la Torre",2015,1,11792.314,0,NA
"Veracruz","Martínez de la Torre",2015,2,13460.981,0,NA
"Veracruz","Martínez de la Torre",2015,3,14033.772,0,NA
"Veracruz","Martínez de la Torre",2015,4,12692.46,0,NA
"Veracruz","Martínez de la Torre",2016,1,12947.366,0,NA
"Veracruz","Martínez de la Torre",2016,2,13435.22,0,NA
"Veracruz","Martínez de la Torre",2016,3,12793.919,0,NA
"Veracruz","Martínez de la Torre",2016,4,12133.966,0,NA
"Veracruz","Martínez de la Torre",2017,1,14414.799,0,NA
"Veracruz","Martínez de la Torre",2017,2,14307.352,0,NA
"Veracruz","Martínez de la Torre",2017,3,13337.702,4.21816611382087,"2017_M7.1_matzaco"
"Veracruz","Martínez de la Torre",2017,4,13402.845,0,NA
"Veracruz","Martínez de la Torre",2018,1,11959.82,0,"2018_M7.2_pinotepa"
"Veracruz","Martínez de la Torre",2018,2,16285.877,0,NA
"Veracruz","Martínez de la Torre",2018,3,15442.006,0,NA
"Veracruz","Martínez de la Torre",2018,4,14889.701,0,NA
"Veracruz","Martínez de la Torre",2019,1,13435.522,0,"2019_M6.7_puerto_madero"
"Veracruz","Martínez de la Torre",2019,2,16694.902,0,NA
"Veracruz","Martínez de la Torre",2019,3,16573.638,0,NA
"Veracruz","Martínez de la Torre",2019,4,14907.049,0,NA
"Veracruz","Martínez de la Torre",2020,1,14908.998,0,NA
"Veracruz","Martínez de la Torre",2020,2,14962.855,0,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Martínez de la Torre",2020,3,13620.495,0,NA
"Veracruz","Martínez de la Torre",2020,4,16496.035,0,NA
"Veracruz","Martínez de la Torre",2021,1,15278.607,0,NA
"Veracruz","Martínez de la Torre",2021,2,18813.691,0,NA
"Veracruz","Martínez de la Torre",2021,3,20664.684,2.70595574681548,"2021_M7.0_acapulco"
"Veracruz","Martínez de la Torre",2021,4,20127.335,0,NA
"Veracruz","Martínez de la Torre",2022,1,17325.779,0,NA
"Veracruz","Martínez de la Torre",2022,2,21252.216,0,NA
"Veracruz","Martínez de la Torre",2022,3,23730.499,0,"2022_M6.8_aguililla"
"Veracruz","Martínez de la Torre",2022,4,22339.659,0,NA
"Veracruz","Martínez de la Torre",2023,1,19878.838,0,NA
"Veracruz","Martínez de la Torre",2023,2,24519.72,0,NA
"Veracruz","Martínez de la Torre",2023,3,23775.825,0,NA
"Veracruz","Martínez de la Torre",2023,4,20373.32,0,NA
"Veracruz","Martínez de la Torre",2024,1,18540.738,0,NA
"Veracruz","Martínez de la Torre",2024,2,23186.26,0,NA
"Veracruz","Martínez de la Torre",2024,3,24044.064,0,NA
"Veracruz","Martínez de la Torre",2024,4,22861.148,0,NA
"Veracruz","Martínez de la Torre",2025,1,20893.282,0,NA
"Veracruz","Martínez de la Torre",2025,2,23914.061,0,NA
"Veracruz","Martínez de la Torre",2025,3,26521.098,0,NA
"Veracruz","Martínez de la Torre",2025,4,24019.868,0,NA
"Veracruz","Mecatlán",2013,1,0,0,NA
"Veracruz","Mecatlán",2013,2,0,0,NA
"Veracruz","Mecatlán",2013,3,0,0,NA
"Veracruz","Mecatlán",2013,4,0,0,NA
"Veracruz","Mecatlán",2014,1,0,0,NA
"Veracruz","Mecatlán",2014,2,0,0,"2014_M7.2_coyuquilla_norte"
"Veracruz","Mecatlán",2014,3,0,0,"2014_M6.9_puerto_madero"
"Veracruz","Mecatlán",2014,4,0,0,NA
"Veracruz","Mecatlán",2015,1,0,0,NA
"Veracruz","Mecatlán",2015,2,0,0,NA
"Veracruz","Mecatlán",2015,3,0,0,NA
"Veracruz","Mecatlán",2015,4,0,0,NA
"Veracruz","Mecatlán",2016,1,0,0,NA
"Veracruz","Mecatlán",2016,2,0,0,NA
"Veracruz","Mecatlán",2016,3,0,0,NA
"Veracruz","Mecatlán",2016,4,0,0,NA
"Veracruz","Mecatlán",2017,1,0,0,NA
"Veracruz","Mecatlán",2017,2,0,0,NA
"Veracruz","Mecatlán",2017,3,0,4.37132148005557,"2017_M7.1_matzaco"
"Veracruz","Mecatlán",2017,4,0,0,NA
"Veracruz","Mecatlán",2018,1,0,0,"2018_M7.2_pinotepa"
"Veracruz","Mecatlán",2018,2,0.247,0,NA
"Veracruz","Mecatlán",2018,3,0.124,0,NA
"Veracruz","Mecatlán",2018,4,0,0,NA
"Veracruz","Mecatlán",2019,1,0.89,0,"2019_M6.7_puerto_madero"
"Veracruz","Mecatlán",2019,2,1.559,0,NA
"Veracruz","Mecatlán",2019,3,14.026,0,NA
"Veracruz","Mecatlán",2019,4,25.455,0,NA
"Veracruz","Mecatlán",2020,1,11.217,0,NA
"Veracruz","Mecatlán",2020,2,8.289,0,"2020_M7.4_Santa_Maria_Xadani"
"Veracruz","Mecatlán",2020,3,22.176,0,NA
"Veracruz","Mecatlán",2020,4,13.665,0,NA
"Veracruz","Mecatlán",2021,1,25.293,0,NA
"Veracruz","Mecatlán",2021,2,43.037,0,NA
"Veracruz","Mecatlán",2021,3,60.145,0,"2021_M7.0_acapulco"
"Veracruz","Mecatlán",2021,4,42.892,0,NA
"Veracruz","Mecatlán",2022,1,37.055,0,NA
"Veracruz","Mecatlán",2022,2,98.867,0,NA
"Veracruz","Mecatlán",2022,3,0,0,"2022_M6.8_aguililla"
"Veracruz","Mecatlán",2022,4,0,0,NA
"Veracruz","Mecatlán",2023,1,0,0,NA
"Veracruz","Mecatlán",2023,2,0,0,NA
"Veracruz","Mecatlán",2023,3,0,0,NA
"Veracruz","Mecatlán",2023,4,0,0,NA
"Veracruz","Mecatlán",2024,1,0,0,NA
"Veracruz","Mecatlán",2024,2,17.463,0,NA
"Veracruz","Mecatlán",2024,3,19.152,0,NA
"Veracruz","Mecatlán",2024,4,8.988,0,NA
"Veracruz","Mecatlán",2025,1,0,0,NA
